,query,data
217,which-soc-can-support-three-4k-30fps-video-capture-and-4k-90fps-video-encoding,"which NVIDIA SoC can support three 4K@30FPS video capture and 4K@90FPS video encoding (H.264 and H.265)?Hello,Please see our Video Encode and Decode GPU Support Matrix: [url]https://developer.nvidia.com/video-encode-decode-gpu-support-matrix[/url]Powered by Discourse, best viewed with JavaScript enabled"
218,cannot-download-sdk-manager,"I always got this error after finishing login:The webpage at https://developer.download.nvidia.com/sdkmanager/secure/clients/sdkmanager-1.7.3.9053/sdkmanager_1.7.3-9053_amd64.deb?EmPpoPExC_4ZZtNpySG6E-HtuNPzuBDf4fopBiPZi0TAAHfZ4GCj2TgDIFPx4bjgkTnAEFUhL3cPIWu0MaPweIGNeYTI40t--8ytEyBxLOoj5USBOj02amt2qjSYowoFW5tMOo-9efJxSocDGSaoApSDI2jx2RT_kubkM98asXWOV5W7tThpkci4JfMI-g&t=eyJscyI6ImdzZW8iLCJsc2QiOiJodHRwczpcL1wvd3d3Lmdvb2dsZS5jb21cLyJ9 might be temporarily down or it may have moved permanently to a new web address.ERR_INVALID_RESPONSEHello,We are experiencing an outage at the moment, and are actively working to resolve the issue. Unfortunately we don’t have an ETA for when this will be fixed. I will post here when we are up and running.Thanks for your patience,
Tom K@TomNVIDIA we are also experiencing problems with the sdk manager. Is this also a product of your outage?Hi @giuffridait,This is related to the same issue with our CDN. The team is working to get this up ASAP.Thanks,
TomHi TomK,
Shall we get notice once it’s fixed?
Thanks! That’s explained why I always got 404 error from developer.download.nvidia.cnThis has been fixed.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
219,changing-your-community-username,"Hello NVIDIA community members,As you may have noticed, user names are now randomly generated when new accounts are created. If you wish to change your user name, go to your profile preferences by clicking on your avatar.
From here you can modify your user name.

image733×525 62.1 KB
I hope you find this tip helpful.Cheers,
Tom KPowered by Discourse, best viewed with JavaScript enabled"
220,geforce-now-feedback,"Would there be any way to subscribe to a service that uses ue5’s engine to render large models from a game then stream them to a game I would be running locally? I’d prefer this as framerates and quality were an issue when I tried it. Thanks!Hello,Please visit the Geforce forums for GFN topics and questions.
https://www.nvidia.com/en-us/geforce/forums/gfn-tech-support/46/Thanks,
TomThis topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
221,request-for-forum-account-merge,"A while back (I think last year), two or more logins of mine for developer.nvidia.com were merged (eyalroz@technion.ac.il, eyalroz@tx.technion.ac.il, eyalroz@alumni.technion.ac.il) into a single account.However, corresponding forums accounts were not merged, or rather, it seems only one survived - the one I use now, with the nickname ‘epk’. Is it possible to “merge” the ‘epk2’ account into this one, so my old posts can be associated with my current identity?Hi @epk,Merging accounts is possible but cannot be reversed once performed. Please confirm that you want “epk2” merged into “epk”.Thanks,
TomConfirmed! And thank you.The accounts have been merged.Best,
TomPowered by Discourse, best viewed with JavaScript enabled"
222,not-able-to-continue-from-feedback-page-in-deploying-a-model-for-inference-at-production-scale-course-in-dli,"Hi Team,I’ve registered for “Deploying a Model for Inference at Production Scale” course in DLI.Completed the “get started” video and went through few reference materials then I provided the feedback but not able to continue from Feedback page because Next button is disabled.Please have a look.ThanksHello Team,Greetings!!Could anyone please address my issue?ThanksHi @vinayakchamp117,I have forwarded your issue to the DLI team. Someone should be reaching out to assist ASAP.Thanks,
TomHi @vinayakchamp117 ,The next button is disabled because that is the end of the course, but I wanted to confirm that you have been able to access the hands-on portion:Thanks,
JustinThanks @justinbI did not notice that interactive lab is loading earlier and can access the lab now.Hi @justinbKudos to the Nvidia team, I learnt a lot from this course.I’ve completed the course but I see course status is still in progress, will it take a day to reflect?Thanksstill in progressSome of our courses offer certificates, and will show complete when you receive it. Otherwise, do not worry about the indicator. Our courses offer continuing access – so you can return to the course several times and review the material.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
223,forum-access-forbidden-based-on-location,"The Forum isn’t working properly. Most of the time I get this Screen:Access forbidden based on location.and sometimes I get thisErrorSomething went wrong.After multiple refresh it sometimes works again.Location: Germany, Browser: Firefox, Safari and Chrome. Both with and without login.Hi,Can you please try now. This should be working for you.Thanks,
TomI have the same issue. Any solution?Please try now.Thanks a lot. Solved!Solved. Thank you!This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
224,security-issue-no-encryption-for-password-reset-emails,"A password reset email contains a link without https. That’s very bad for security as anyone on the same LAN as you is theoretically able to intercept it and gain access to your account.Example: http://devtalk.nvidia.com/account/set-password/XXXXXXXX/XXXXXXXXXXXXXXXX/XXXXXXXXXXXXXXXX/Please fix ASAP.Hi Artem,Thanks for pointing this out. I have forwarded this on to the development team.Best,
TomHi Artem,We made the change to HTTPS, and pushed this to production. All is good now.Thanks,
TomFor some reasons “Accept as answer” is not available for this subforum, so I cannot mark my own threads here fixed. That’s a bug.Hi Artem,That is a forum setting, I just enabled the feature. You should now be able to “Accept as Answer”.Thanks,
TomHello @TomK…  I in boxed you a question in private chat. Please respond. Thanks in advanceHi xtrmepcgamer,I replied a few moments back. Please check your inbox.Best,
Tom@TomK  Thank you. I will check now.Powered by Discourse, best viewed with JavaScript enabled"
225,unable-to-get-the-screen-nvidia-configuration,"Hi, I’m a user that I can’t be able to open the Control Panel of NVIDIA, and I don’t know why, I’ve been looking for the solution but this is still not working. I want to access to the NVIDIA control panel to configure one think of my screen, but every time that I try to enter it appears that: “Doesn’t find screen configuration of NVIDIA”. Please if you can help me I will be so grateful :).Hi messivalls,You might want to check out the GeForce forums for a solution.https://www.nvidia.com/en-us/geforce/forums/geforce-graphics-cards/5/96945/nvidia-control-panel-how-to-access/BTW, This is the feedback forum for the Developer community, and is not monitored by support staff.Best regards,
TomPowered by Discourse, best viewed with JavaScript enabled"
226,question-regarding-the-release-date-of-the-nvidia-web-drivers-for-mojave-10-14,"Hello Nvidia Developers. Can someone please give me information or an update regarding the release of the Nvidia web driver for macOS Mojave 10.14? I am planing on upgrading 12 computers that have GTX 1080 GPU’s. I need this for my business. There are many features in Mojave that i would like to utilize. A time frame would be greatly appreciatedThis thread moved to https://devtalk.nvidia.com/default/topic/1042520/Question regarding the release date of the Nvidia Web drivers for Mojave 10.14 -Powered by Discourse, best viewed with JavaScript enabled"
227,blocked-access-attempt-problem,"Hello.
Nice to meet you.
I have a problem with my account.
I can’t log in to your SDK manager with my developer account.
Please help me.
Thanks.Hello,I have the team looking into your account now. Please stand by.Thanks,
TomPlease check now, you should have access.Powered by Discourse, best viewed with JavaScript enabled"
228,nvidia-control-panel-does-not-apply-preferred-graphics-processor,"Hey guys, not sure if this is the right place to post this, but I was told by another person to give it a shot. Instead of pasting the entire content, I thought I’d just post a link to the other thread: NVIDIA Control Panel does not apply | NVIDIA GeForce ForumsAny help with the issue would be appreciated!Hi @jjhmitch,This forum is for reporting community issues within The Nvidia Developer forums. This seems like a consumer type of issue that will be best served in the GeForce forums. You might try posting this in the driver section, but that area sees little support.Best,
TomThanks for the reply @TomNVIDIA. I’ll create a thread there.Have a good one.Powered by Discourse, best viewed with JavaScript enabled"
229,dark-theme-mode,"HiThe forum site is great, but after 3 years of use, there is no dark theme (that I know of).
Switching from other tabs (in a dark theme browser) to the NVIDIA forum tabs is disruptive to me.Is there any sign of a dark theme for the forum soon?Hello @toni.sm, Thanks for the compliment! This has been talked about in the past, but unfortunately, there are no plans to offer a dark theme at this time.Best regards,
TomHi  @TomNVIDIAThanks for the info.
It would be great to have a dark theme in the future!In the meantime, I have found a way to set up a dark mode (to be improved).
Screenshot from 2023-02-08 15-52-261920×1080 303 KB

Screenshot from 2023-02-08 15-52-171920×1080 310 KB
For future me and other interested users the following steps describe how to configure a custom dark theme/mode for the NVIDIA forum. The steps are done locally for Firefox.Download and place the userContent.css style sheet file in the PATH_TO_FIREFOX_PROFILE_DIRECTORY/chrome folder. Create the chrome folder if it does not exist.Use the address about:support to identify the path to the active Profile DirectoryuserContent.css (2.2 KB)Set the toolkit.legacyUserProfileCustomizations.stylesheets to true in the  address about:config to allow CSS customizationRestart the browserThis is great! Thanks for sharing.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
230,probleme-code-rtx-3080,"Hello, I just bought an RTX 3080, and I needed to get a code to get COD Cold War for free. However, I did not receive any code. Neither in the box, not by email. Can you help me pleaseNo. Not sure why you even considered posting such a request on DEVELOPER forums. Check with the store or ask in the Geforce forums.@victorduguet92, As Chrono130 stated, please visit the GeForce forums for consumer related questions.
GeForce Powered by Discourse, best viewed with JavaScript enabled"
231,welcome-to-the-nvidia-community-feedback-forum,"Welcome to the NVIDIA Community Feedback forum.Use this forum to post your community-related questions and suggestions here. Please do not post Nvidia product issues in this section, as this category is not moderated by support staff.Cheers,
Tom
Devtalk Community ManagerPowered by Discourse, best viewed with JavaScript enabled"
232,odd-syntax-highlighting,"From the deepstream forum:
Screenshot from 2020-03-16 11-06-47759×632 40 KB
On Github, using markdown I can specify the language on the first line of a code quote blockAnd it seems to work for Python here but when I tried “shell” on that thread it didn’t work. Is there a list of languages supported by the new forum software? Perhaps syntax highlighting could be disabled unless a language is explicitly specified?highlight.js is used for syntax highling.Here’s the list of supported languages: highlight.js demoFor shell commands, try: ```bashThanks!Powered by Discourse, best viewed with JavaScript enabled"
233,missed-pictures-in-several-of-the-developer-nvidia-com-articles,"Hi everyone,I have noticed that recently all pictures are gone from the following articles:https://developer.nvidia.com/blog/thinking-parallel-part-i-collision-detection-gpu/
https://developer.nvidia.com/blog/thinking-parallel-part-ii-tree-traversal-gpu/
https://developer.nvidia.com/blog/thinking-parallel-part-iii-tree-construction-gpu/Could you get them back, please?Hi @AntonVasin,Thanks for bringing this to our attention. I have informed the team of the issue.Best,
Tom@AntonVasin – Thanks for the ping! The pictures are now back. Let us know if you see any other problems with posts, or have ideas for new content.Powered by Discourse, best viewed with JavaScript enabled"
234,the-green-on-white-theme-is-very-hard-on-the-eyes,"Unless I’m missing something, there’s no way for a user to change their theme and I find the current green on white text to be very hard to read.  Can we get that changed to black or maybe implement some user theming?Thanks for the feedback. Currently, there is no way to change the theme. The good news is we are starting work on a new site and improving the visual and functional experience. Look for the new DevTalk Community in Q1 2020.Install the DarkReader add-on for Firefox/Chrome.With this add-on devtalk looks amazing.

darkreader.png1265×505 83 KB
Nice @Birdie!Powered by Discourse, best viewed with JavaScript enabled"
235,blocked-access-attempt,"Hello,I received an email today from noreply@nvidiadeveloper.com saying “We detected suspicious activity at NVIDIA Developer from the ip:…   If that is your IP address click here to unblock it. Otherwise disregard this email. Clarification: Your account is not blocked, only access to it from the aforementioned IP.”I did click to unblock because the IP address is from the city of our corporate office through which our network traffic routes (on the other side of the country).I don’t think I’ve changed my access pattern any in the past 6 months. Has something changed? Can’t I use my developer account when I’m out of the office?Can someone point me to a policy statement or explain what might have happened? (I was using the account offsite in the morning.) Or, where should I direct my questions?<humor_of_the_day>
The email also stated:“If you did not make this request, please contact us by replying to this mail.
Best Regards!”I tried, but, doh, this is from a “noreply” address that apparently doesn’t accept messages.
</humor_of_the_day>Best Regards,
RogerEHi Roger,Thanks for reaching out. We are looking into this now and will keep you updated on what we find.Best,
TomHi Roger,We looked into your account and there are no issues that we can find. The email was legitimate, but the reason it went out is still unknown at this time.Regards,
TomHi Tom,Thanks for checking. This has only happened one time. I’ll let you know if it occurs again.Regards,
RogerSounds good.Thanks,
TomPowered by Discourse, best viewed with JavaScript enabled"
236,lstm-multivariate-examples-using-tensorflow,"Do you have an example of an LSTM from streaming data with more than one feature of numerical data. Also the sequences all have different lengths, is there also an example using
tf.contrib.training.bucket_by_sequence_lengthUsing that function allows one to stratify minibatches into groups (“buckets”) and if you use dynamic_pad=True, the minibatches will group similarly sized sequences for efficient training via dynamic_rnn. However, there aren’t many examples on how to use this function and the only examples regarding LSTM RNN is related to text sequences and it’s univariate. There’s no numerical streaming data with more than one feature examples?Very few people will see this question in the “forum feedback” area. Try posting the same question here instead:
[url]CUDA Programming and Performance - NVIDIA Developer ForumsPowered by Discourse, best viewed with JavaScript enabled"
237,cant-enroll-to-free-course,"Hello. Trying to enroll on this course: Courses – NVIDIA.I’ve already been logged into the DLI website. When I press the “Enroll now” button nothing happens(((Powered by Discourse, best viewed with JavaScript enabled"
238,unable-to-login-to-developer-nvidia-com-behind-cloud-proxy,"Hello,I’m Unable to login to developer.nvidia.com behind a cloud Zscaler proxy. It appears your firewall or cloudflare is blocking access from these IP ranges -165.225.3.0/24
165.225.46.0/24
165.225.48.0/24Can you please whitelist the IP above address ranges.Thanks,PeterIt’s not just you or those ranges. I’m in the 100.x.x.x. range and the same thing is happening to me. Luckily, my work VPN has an IP address that’s acceptable.Powered by Discourse, best viewed with JavaScript enabled"
239,misleading-release-note,"In this page, https://developer.nvidia.com/opengl-driver, it said under Fermi based GPU is supported under OpenGL Beta Release Notes.
However, I am unable to install it in a computer with GT430. Possibly because it does not support fermi GPU.Welcome to the NVIDIA Developer Forums! Unfortunately, the webpage release notes are incorrect and the July 29th, 2019 OpenGL beta drivers do require Kepler and above. We will update the webpage to remove the references to Fermi. I’m sorry for the inconvenience, but thank you for bringing this to our attention.FredPowered by Discourse, best viewed with JavaScript enabled"
240,jetson-nanno-tutorial-account-locked-and-no-unlock-sent-to-email,"How is it I can log in to developer account , but cannot continue with the tutorial I began, needing to login again with same credentials ?Hello,Welcome to the NVIDIA developer community. We unlocked your account, please try logging in now.TomPowered by Discourse, best viewed with JavaScript enabled"
241,como-resolver-esse-erro-falha-na-transmissao-para-o-facebook,"
2021-03-231920×1080 161 KB
  o meu perfil entra normal mas minha pagina onde faço as lives aparece esse erroHello @heavy73,Welcome to the Nvidia developer forums. Please visit the GeForce forums for GeForce Experience issues.The world's most advanced graphics cards, gaming solutions, and gaming technology - from NVIDIA GeForce. Download drivers, automate your optimal playable settings with GeForce Experience.Powered by Discourse, best viewed with JavaScript enabled"
242,nvidia-dli-account-disabled,"Hi,First of all, I apologize if this is not the right place to post.Since a server error, I cannot connect to the Nvidia DLI anymore with my academic email address. I am greeted with the following message:“Your account has been disabled.”Could someone from Nvidia solve my problem by reactivating my account?I will provide my academic email address by private message if requested.ThanksHi,I have forwarded your issue to the DLI team for a look into your account.Thanks for your patience,
TomHello,It looks like one of our systems incorrectly disabled your account. I’ve re-enabled your account, so you should be able to access the DLI platform once again.Sorry for the inconvenience,
TaylorThis topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
243,dutch-belgium,"Can anyone, please, set the language, for the site, if i select Belgium, in Dutch, or French, or German ?I want too be able, too read stuff, in Dutch(Belgium), and not be forced, too read stuff, in French(Belgium)Can u guys, transform, the language, of Belgium on the site, too an ability, too be able, too chose, between the3 languages of Belgium ?Belgian people, will be very delighted, … .Thx in advance, … .Greetings
Roberto Bermejo y Martin
green.four.leaf.clover.bingo@gmail.comand also, in the programs ?Hi Roberto,Thanks for your suggestion. What site are you referring to? The Devtalk forums only support English at this time. We hope to add localized language in the future.Thanks,
TomHello, i want too say, the site, of geforce, where i can choose dutch Netherlands, but i cannot choose dutch Belgium … . I can only choose, Dutch Netherlands, and i cannot choose Dutch Belgium, or german, or deutsch  belgium … .In Belgium, we speak 3 languages … .… At least, we are supposed, too learn them in school … .So, i thank u for your quick answer Tom … .… Could u tell this, too the geforce html-programmers ?I think, they should add, this function, for the Belgian people … .Thx Tom once more, for your quck reply ;)Thanks for the feedback. I will pass this on to the Geforce team.Cheers,
TomPowered by Discourse, best viewed with JavaScript enabled"
244,sdk-manager-log-in-not-possible,"Hi together,I want to log in SDK Manager in Ubuntu 20.04, but it always says, that my account is blocked and I have to look on my mail.I never get a Mail and my account is not blocked because I am logged in also on my webbrowser in Ubuntu and Windows at the same time I tried to log in on SDK Manager.What can I do?Thanks for helpHello,Welcome to the NVIDIA Developer forums! Are you are using the latest version of the SDKM?Hi,I am using the 0.9 version. I got it from your Downloadforum.The latest version is 1.7.3. You will need to upgrade.Everything You Need to Set Up Your Development Environment NVIDIA SDK Manager provides an end-to-end development environment setup solution for NVIDIA’s DRIVE, Jetson, Holoscan, Rivermax, DOCA and Ethernet Switch SDKs for both host and target...This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
245,regarding-change-of-email-address-needed,"Hello support,I need to change email ID. I gone through post “Instructions for changing your email addres” but couldn’t change the email ID. After clicking change email ID, it logs out & comes to account login page. So now not sure what shall I do, if I insert new email ID in login it shows incorrect email.Could you please elaborate about steps to follow after I log out when clicking change email ID?Regards,
jagdishHi @jagdish.karamchandani,Let me have one of our engineers look into your account.
Thanks for you patience,
TomHi @jagdish.karamchandani,Please follow the steps below to change your email.After clicking Change email, you will be prompted to log in again using the same credentials before seeing the option to change your email.
step 13200×2107 349 KB

step 23200×2106 256 KB

step 33200×2100 262 KB

step 43200×2103 254 KB
Hello andrwu,Thanks for your help. Finally, it got changed.
Regards,
jagdishPowered by Discourse, best viewed with JavaScript enabled"
246,problema-disconnessione-continua-wifi-5ghz,"Ciao a tutti, sono italiano da Torino, ad oggi con uno shield tv pro aggiornato la connessione WIFI 5ghz si disconnette continuamente, mentre la 2.4ghz no. Ho come fornitore Fastweb con due modem forniti mesh. Se i tecnici di Nvidia mi potessero dare qualche informazione in merito sarebbe utile per avere la connessione 5ghz stabile. Prima della versione 9.0+ tutto andava bene. Grazie.
RobertoHello,Welcome to the NVIDIA Developer forums! For Shield related issues, please visit the GeForce forums.https://www.nvidia.com/en-us/geforce/forums/shield-tv/9/Best regards,
Tom KThis topic was automatically closed after 9 days. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
247,need-some-lab-time-on-accelerating-cuda-c-applications-with-concurrent-streams,"I didn’t realize that there was finite lab time. Can I get around 3 more hours? I am halfway done so it should be enough. Thanks!Hi @dey,You should be good to go now.Cheers,
TomThanks! It is still showing me the exhausted message but probably takes a bit for the new budget to hit.I show that you have four hours left. Let me know if you have any trouble accessing the course.Great, thank you so much! I was able to complete the course and generate a certificate.Excellent, you’re welcome!Powered by Discourse, best viewed with JavaScript enabled"
248,please-fix-forum-it-snaps-to-home-page-2-seconds-after-arrival,"If you run a google search that results in a link to a blog entry it takes you to the blog for a second or 2 then redirects to the home page. hitting back goes to the entry but again in 2 seconds or less it snaps to the home page. Very infuriating.Hello,Thanks for the feedback. If you are referring to community posts, this is a known issue and will be addressed in the next forum update. The blog section sits on a different platform, and is another issue.Best,
TomThis has been addressed with the new forum platform.Powered by Discourse, best viewed with JavaScript enabled"
249,documentation-error,"The “Cuda Toolkit, Driver and Architecture Matrix”, published here: https://docs.nvidia.com/datacenter/tesla/drivers/#software-matrix contains an error.Support for Cuda Capability 8.6 was introduced with Cuda 11.1, not 11.0 as shown.Hi @rs277,Thanks for bringing this to our attention. I have forwarded this on to the docs team for editing.Best,
TomPowered by Discourse, best viewed with JavaScript enabled"
250,nvidia-forum-access-forbidden-based-on-location,"I can’t acess nvidia forums for the most part. I keep getting acess forbidden based on location.I live in Azores, currently developing on NVIDIA Jetson Xavier AGX

acess forbiden853×365 15.3 KB

.
Sometimes when I refresh I get access but its very rare, it makes it really hard to develop if I can’t acess the forums.
Uploading: acess forbiden.png…Hello,This was resolved back in March. Thanks for being part of the NVIDIA Developer forums.Tom KPowered by Discourse, best viewed with JavaScript enabled"
251,accelerating-end-to-end-data-science-workflows-dli-workshop-exhausted-my-attempts,"I got carried away, answered an assessment question incorrectly, and exhausted my attempts. now I can’t move to the next question because of that. what should I do?Hello,I checked the status of your courses from my end, I am not seeing any issues. Maybe try logging out and back in.
Screenshot_2023-06-15-16-36-23-02_40deb401b9ffe8e1df2f1cc5ba480b121080×2400 211 KB

This is my issue, as i did not answer that question correctly, i cannot move to the last question and finish the certificate.Hi @khalil.sridi,Did this ever get resolved?Powered by Discourse, best viewed with JavaScript enabled"
252,linux-gpg-repository-keys-have-been-refreshed,"Linux GPG Repository Keys Have Been Refreshed.For more details please visit: https://developer.nvidia.com/blog/updating-the-cuda-linux-gpg-repository-key/Powered by Discourse, best viewed with JavaScript enabled"
253,i-cant-pull-nvidia-images,"When I command:I gotIs there somthing wrong?Thank you.me too it isn’t workingyes, me too. i think today all of images from NGC can’t pull. actually the problem when try to login nvcr.io
Cannot pull any image from nvcr.io (502) - NGC GPU Cloud / Docker and NVIDIA Docker - NVIDIA Developer Forums
Cannot pull trsenorRT image from NGC. received unexpected HTTP status: 502 Bad Gateway - NGC GPU Cloud / Docker and NVIDIA Docker - NVIDIA Developer Forumsyes, I also encountered similar situations problem with:
Username: $oauthtoken
Password:
Error response from daemon: login attempt to https://nvcr.io/v2/ failed with status: 502 Bad GatewayHello,I have informed the team that manages the site.
Please stand by as we work to resolve this.Thanks for your patience.TomHi everyone,This issue was resolved Tuesday 6/20, at 15:23 PDT.
We are sorry for the inconvenience.TomYes, I’ve also run into problems with similar circumstances:
Password: $oauthtoken
Password:
Daemon error response: unsuccessful login attempt with status: 502 Poor Gateway.Hi @ma7403595,This may be related to a known bug in the API. The workaround is to downgrade to CLI version 3.22.0. You can downgrade from the CLI, the command is ngc version upgrade 3.22.0.This issue will be fixed soon.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
254,i-get-usage-limit-lab-time-with-my-course,"Hi,
This is the first time that I take the NVIDIA course, I took the “disaster risk monitoring using satellite imagery” course. However  I did not know there was an exhaustion limit and now I am not able to access the lab. I get a pop-up window “You have exhausted the lab time provided with your course enrollment”, I did not expect to have the problem described above.
Please help me with this!  Thanks in advance.Hello,Welcome to the NVIDIA Developer forums!
I have forwarded your request to the DLI team for review. Someone should be reaching out to you later today.Cheers,
TomHello @1278335241,I’ve provided you with some additional lab time for this course so that you can continue to work on the course material.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
255,unable-to-use-mirror-in-ngc,"When I tried to use the image in NGC, it encountered an error that I had never encountered before. Has anyone encountered the same problem：root@ai_test:~# docker pull  nvcr.io/nvidia/tensorflow:23.05-tf2-py3
Error response from daemon: received unexpected HTTP status: 502 Bad GatewayUsername: $oauthtoken
Password:
Error response from daemon: login attempt to https://nvcr.io/v2/ failed with status: 502 Bad Gateway@TomNVIDIAHello,I have informed the team that manages the site.
Please stand by as we work to resolve this.Thanks for your patience.TomHello,This issue was resolved Tuesday 6/20, at 15:23 PDT.Sorry for the inconvenience.TomThis topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
256,nvidia-website-link-error,"Hi,I don’t know where to email Nvidia about that, but I guess the info will find its way here.
From the https://developer.nvidia.com/embedded/faq webpage,
Quote
“NVIDIA® Jetson is the world’s leading platform for AI at the edge.”
That URL doesn’t bring me anywhere. I guess it should point to https://developer.nvidia.com/embedded-computingHi Eduplain,I have our team looking into this issue.Thanks,
TomThis has been fixed. The “AI at the edge” link now points to Autonomous Machines: The Future of AI | NVIDIAPowered by Discourse, best viewed with JavaScript enabled"
257,how-could-i-change-the-cv2-path-when-upgrade-the-opencv-version,"I want to upgrade openCV from 3.3 to 4.1. But when i change the opencv version, the system don’t found the new version. I think that i will need update the path where the system find the library. Could you know where i need change the path?Hello,You might try the OpenCV documentation and forum for help.[url]https://docs.opencv.org/4.1.0/index.html[/url][url]https://answers.opencv.org/questions/[/url]BTW, this forum is for posting community-related issues and is not monitored by Nvidia technical staff.Regards,
TomPowered by Discourse, best viewed with JavaScript enabled"
258,what-information-is-in-the-geforce-experience-application,"I’m worried what information is in the GeForce Experience application that is so critical that it requires 2 factor authentication.  I mean it must be serious to require that level of authentication right?Hi @pixel1,Welcome to the NVIDIA Developer forums. Unfortunately I am not a technical resource for GeForce. Please visit the GeForce forums, and someone there should be able to answer your question.The world's most advanced graphics cards, gaming solutions, and gaming technology - from NVIDIA GeForce. Download drivers, automate your optimal playable settings with GeForce Experience.Best,
Tom
NVIDIA Developer Forum Community ManagerPowered by Discourse, best viewed with JavaScript enabled"
259,access-to-docs-nvidia-com,"I’m not sure which forum to post this in, so please forgive (and redirect) me if this is the wrong one:Apparently, there is something broken in the docs.nvidia.com area (e.g., the page Welcome — Jetson Linux<br/>Developer Guide 34.1 documentation). Even though I have DOM Storage enabled, it presents an ugly page saying that DOM Storage is disabled and won’t load or provide access to the actual document I need.Has anybody else seen this? This seems to have started somewhat recently…Thanks in advance for any help.Hi Dan,Thanks for bringing this to our attention. I will have the team dig in and see what is going on.Best regards,
TomAny updates on this? Facing the same issue.The team is still working on this. I will update here when I have more information.Thanks,
Tom KI see the same issue when I try to visit: Welcome — Jetson Linux<br/>Developer Guide 34.1 documentationI was wondering if it could be related to the Chrome/Firefox version 100 problem, so I tried changing my user agent string to look like version 89 or 99, but that didn’t seem to fix anything.I’m using Firefox 100.0 on Linux. And yes, I checked in about:config and dom.storage.enabled is true.Edit: Also broken on Windows 10 using Edge version 101.0.1210.39Any progress? ETC on a solution?Unfortunately nothing yet, this is still being worked on.Thanks for your patience.This is now working. Thanks for your patience.Tom KThank you, @TomNVIDIA . I have to wonder if there’s some other problem going on:I’m specifically looking for a detailed boot sequence description for the TX2 NX. When I search “nvidia boot sequence jetson tx2” on Google, I get a result for which the google partial preview indicates explicitly that this page contains text with the term “TX2”:But when I click on the link, the document does not indicate that TX2 is one of the products covered. Furthermore, a quick textual search for “tx2” shows nothing.What is going on? How can I find a specification of the boot sequence for the TX2? (Specifically, I want the TX2 NX, but I assume the boot sequence is the same…)[Edit]And, by the way, that link is Welcome — Jetson Linux<br/>Developer Guide 34.1 documentationThank you,
-DanHi @dpengel3,The Jetson TX2 support team can provide answers on the boot sequence and can clarify on the documentation.Please start a thread here: Jetson TX2 - NVIDIA Developer ForumsThank you, will do…but still wondering why google’s reading of that link is different from the actual link. It makes me think that the web page google /thinks/ is there was there once upon a time…where did it go?I am hoping the Jetson team can shed some light on the matter.Best,
Tom KPowered by Discourse, best viewed with JavaScript enabled"
260,introduction,"Hi everyone, my name is Bo and I am a cofounder of Holocene. We are developing AI-based data analytics platform for th aquaculture industry and looking forward to participating in the NVIDIA Inception program!Hi Bo,Welcome to the Nvidia Developer forums! Let me know if you have any questions about the community.Best,
TomPowered by Discourse, best viewed with JavaScript enabled"
261,get-hands-on-technical-training-at-gtc,"Get Hands-On Technical Training at GTC | Sept. 19-22, 202220 hands-on workshops available in multiple languages and time zones. Early bird pricing ends Aug 29. Learn MorePowered by Discourse, best viewed with JavaScript enabled"
262,cannot-login-sdkm,"Hi，administrator.
I have joined in the developer, but cannot login sdk manager still.log info:

2022-11-09 14-20-10屏幕截图921×709 131 KB
from loginfo, I got a url that display user status, https://developer.nvidia.com/api/assets/v1/current_user_sdk/programsI guess my account is not authorized. please, help me.Hello @heziang,Welcome to the NVIDIA forums! Please make sure you are using the latest version of the SDKM. For more info, please see this post:   Read this topic for SDK Manager IssuesSDKM does not work.
I gave up this solution and used other methods that flash using the docker container.Hi @heziangSorry to hear your issue was not resolved. I have reached back out to the SDKM team for an update on the issue.Hi @heziang,The engineering team reports that this was fixed on the server side. You should now be able to log into the SDKM. Let me know if you still have issues. I will assume all is good if I don’t hear back from you.Regards,
Tomi can log into nvidia and was able to download SDK manager, (ubuntu 20.04) … running it prompts me with a “login” button, clicking that opens tab in browser, entering credentials times out 100% of the time, making it impossible to use…please fix it, supply a solution or supply a link to the jetson agx 5.0.2 files so i can flash my device please!Hi @weeks.phillip,Sorry to hear you are having issues. Please package the folder ~/.nvsdkm and send it to me via DM. I will have the team dig in to see what is going on.Thanks,
TomThe user was able to resolve this issue. Closing topic.Powered by Discourse, best viewed with JavaScript enabled"
