,query,data
3510,insider-s-guide-to-gtc-cybersecurity-data-center-data-science-and-networking,"Originally published at:			https://developer.nvidia.com/blog/insiders-guide-to-gtc-cybersecurity-data-center-data-science-and-networking/
Informative sessions on automated cyberattack prevention, power grid management from the edge, optimizing network storage, edge AI-on-5G, and addressing malware with data science.Powered by Discourse, best viewed with JavaScript enabled"
3511,gpu-accelerated-hierarchical-dbscan-with-rapids-cuml-let-s-get-back-to-the-future,"Originally published at:			https://developer.nvidia.com/blog/gpu-accelerated-hierarchical-dbscan-with-rapids-cuml-lets-get-back-to-the-future/
Hierarchical Density-Based Spatial Clustering of Applications w/ Noise (HDBSCAN) though a relatively new density-based clustering algorithm, has found much practical use in industry and scientific computing applications.Powered by Discourse, best viewed with JavaScript enabled"
3512,five-unique-real-time-rendering-tips-from-nvidia-experts,"Originally published at:			Five Unique Real-Time Rendering Tips from NVIDIA Experts | NVIDIA Technical Blog
Check out the top five questions and answers from our recent Ask Me Anything with the editors of Ray Tracing Gems.Powered by Discourse, best viewed with JavaScript enabled"
3513,exploring-explosive-star-scenarios-with-3d-simulations,"Originally published at:			Exploring Explosive Star Scenarios with 3D Simulations | NVIDIA Technical Blog
Stony Brook University researchers are exploring the physics of Type Ia supernovas using the Tesla-accelerated Titan Supercomputer at Oak Ridge National Laboratory. “Outflows” (red), regions where plumes of hot gas escape the intense nuclear burning at a star’s surface, form at the onset of convection in the helium shell of some white dwarf stars. This…Powered by Discourse, best viewed with JavaScript enabled"
3514,get-started-on-nvidia-triton-with-an-introductory-course-from-nvidia-dli,"Originally published at:			Get Started on NVIDIA Triton with an Introductory Course from NVIDIA DLI | NVIDIA Technical Blog
Practice machine learning operations and learn how to deploy your own machine learning models on a NVIDIA Triton GPU server.Powered by Discourse, best viewed with JavaScript enabled"
3515,using-shared-memory-in-cuda-c-c,"Hi mark,I am trying to use two shared memory arrays in one kernel but with same data type. I am confused how to use it. I tried above approch you have mentioned but it is not working. can you help me?Hey I have figured it out. Any way thank you for the informationHi Mark, Thank you as usual fro the great post, I am mainly interested in the cache/shared memory configuration, I wonder is it expensive to set that configuration on a per kernel basis? If I have an application running 20-30 cuda kernels or more per frame, with target real-time (24-30~ fps), am I going to pay a heavy overhead to set cache memory configuration per kernel? For example if I am not using shared memory at all, is it good practice to minimize the shared memory size and maximize L1 cache to try get better performance?Best RegardsM.Hi Marco,As the API docs explain, currently running code may be forced to finish before the setting can be changed on the hardware. So changing frequently between kernels (flipping back and forth between max L1 and SMEM) could introduce significant pipeline bubbles depending on the running time of each kernel.My advice is to not prematurely optimize for the size of L1 or SMEM: use the optimization when you know it is beneficial (i.e. if you know you aren't bottlenecked by memory it will have much lower benefit). Test the setting for performance benefit on each kernel on each GPU architecture.Yes, thank you for the reply, I found it later on the doc that changing this settings might trigger a device sync. Currently the kind of work load we have does not leverage shared memory due to the kind of alg it deals with which would allow to easily set the option card wide to get an initial bench-marking. Thank you for getting back to me, as usual, thank you for the great article.Hi Mark. A very interesting article. Very useful for learning. But I'd like to know how you would reorder an bigger array. For example, if my device has a maximum threads per block size of 1024, does it mean that I can only reorder an 1024-element array at most?Many thanks.Do not be misunderstood with LINUX shared memory ( quite useful way for managing data transfers to device ) in real-word already-made code accelerations. Theoretically it is joinable with java programming language, but I am not sure. Some trivial C++ example:https://github.com/PiotrLen...Post Scriptum:. quite useful in distributed manner computations in client-server application.Hey did you figure out the answer?Hi Mark. The weirdest thing is happening. I declared a shared array in a global kernel, set some values into it, and whenever I try to access it, it returns a value of zero. The only time it returns a value is if I access the shared array with the thread index. Is this common? My head's seriously spinning over this.It's hard to debug code I can't see. If you are writing to the location with one thread and reading the same location from another, then you must synchronize between the accesses (__syncthreads()), or else you have a race condition which results in undefined behavior.Thanks for answering. I did __synthreads() before and after, and I also did it in a ""if(id ==0)"" condition, to no avail. I suspected a bad installation on my end. But before reinstalling Visual Studio and CUDA, I changed the __shared__ array to a normal one stored in DRAM since it will only be accessed sqrt(n) times in total in an execution. Thank you for your time with me.thank you Mr Harris, These Discussions Are Very Helpful...but my question is what if I want to use of static reverse function in different streams?how should I specify the size of shared memory?I think it would be something like this:<<<k,t,64*sizeof(int),s1>>>(...)after specifying the size of shared memory It seems I'm using of dynamic reverse version! is it true?Hi Mark, I tried your dynamic allocation approach for multiple arrays. But the complier says nC and nF are undefined. Should I define them before calling the kernel?Are bank conflicts still something to look out for in the newest architectures (Turing, Pascal etc.)?Yes, although in the grand scheme of things they are a micro-optimization in most kernels.No, you can launch a LOT of blocks. And loops also work just fine in CUDA C/C++. So your problem size is not limited.Hello MarkThis is quite informative.Could you please specify which metrics I can use from the profiler tools which can hint at shared memory bank conflicts?Also, I have been trying to figure out the metrics which could signify cache misses in a CUDA application. It would be really helpful if you could tell which ones would help me!In NSight Compute, you can collect e.g. the `Memory Workload Analysis Tables` section, which includes detailed information on shared memory usage. https://uploads.disquscdn.c...The Raw page will show you which exact metrics are collected as part of this `group:memory__shared_table`. The exact metrics can change depending on which GPU is targeted. e.g.```l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.suml1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.suml1tex__data_pipe_lsu_wavefronts_mem_shared_cmd_read.suml1tex__data_pipe_lsu_wavefronts_mem_shared_cmd_read.sum.pct_of_peak_sustained_activel1tex__data_pipe_lsu_wavefronts_mem_shared_cmd_write.suml1tex__data_pipe_lsu_wavefronts_mem_shared_cmd_write.sum.pct_of_peak_sustained_activesass__inst_executed_shared_loadssass__inst_executed_shared_storessmsp__inst_executed_op_shared_atom.sum```From my understanding, there are 4 warp schedulers per SM and means 4 warps can execute concurrently in a single SM, if possible. If you use 32-bit mode as in [1] on a device that supports 64-bit transactions, it says that no bank conflict is created when two 32-bit addresses are accessed in the same 64-bit word as it maps to one memory bank and can be multicasted to the two threads in the same warp. This means in total only 16 banks need to be accessed by one warp.My question is thus: is it possible for another warp to access the latter 16 banks concurrently? I.e. will using 32-bit floats double my throughput from shared memory when compared to using 64-bit floats? (in case it makes a difference I’m using a C.C. 7.5 device)[1] Programming Guide :: CUDA Toolkit DocumentationUpon further reading, I discovered that 64-bit mode is only supported for C.C. 3.0 and was changed in C.C. 5.0 and newer to only support 32-bit mode. So in my case (C.C. 7.5), using doubles will result in bank conflicts and 2 transactions from shared memory will be required.[1] Best Practices Guide :: CUDA Toolkit DocumentationPowered by Discourse, best viewed with JavaScript enabled"
3516,optimizing-video-memory-usage-with-the-nvdecode-api-and-nvidia-video-codec-sdk,"Originally published at:			Optimizing Video Memory Usage with the NVDECODE API and NVIDIA Video Codec SDK | NVIDIA Technical Blog
The NVIDIA Video Codec SDK consists of GPU hardware-accelerated APIs for the following tasks: Video encoding, with the NVENCODE APIVideo decoding, with NVDECODE API (formerly known as nvcuvid) While writing an application using the NVDECODE or NVENCODE APIs, it is crucial to use video memory in an efficient way. If an application uses multiple decoders…Hi there.Figure 2 (A typical decoding pipeline) shows video parser as optional component.  The article also says: “These components are not dependent on each other and hence can be used independently.”
But to calculate the ulNumDecodeSurfaces the article suggests to use CUVIDEOFORMAT::min_num_decode_surfaces provided by the sequence callback from the parser.
Does it mean that usage of the video parser is actually required, not optional?
If parser is not required, how do I determine a value of the ulNumDecodeSurfaces without video parser call back and CUVIDEOFORMAT::min_num_decode_surfaces ?
Thank you!Does it mean that usage of the video parser is actually required, not optional?Hi @petr.mpp,Let me clarify it. Developers has freedom to implement their own parser and use. Parser is MUST for decoder pipeline but NVIDIA video parser can be replaced by their own implementation.ulNumDecodeSurfaces can be derived from bitstream DPB info from either their own parser or Nvidia video parser. Or can be set to MAX DPB size defined in codec spec.Thank you.
VikasPowered by Discourse, best viewed with JavaScript enabled"
3517,sparse-forests-with-fil,"Originally published at:			https://developer.nvidia.com/blog/sparse-forests-with-fil/
Introduction The RAPIDS Forest Inference Library, affectionately known as FIL, dramatically accelerates inference (prediction) for tree-based models, including gradient-boosted decision tree models (like those from XGBoost and LightGBM) and random forests. (For a deeper dive into the library overall, check out the original FIL blog.) Models in the original FIL are stored as dense binary…Powered by Discourse, best viewed with JavaScript enabled"
3518,thank-you-for-joining-us-for-our-path-tracing-ama-we-appreciate-all-the-questions,"Thanks for joining us for this AMAThanks from both Filip and I enjoyed answering the questions
Here are some additional resources for Path Tracing:
Path Tracing SDK overview page: RTX Path Tracing SDK | NVIDIA Developer
Overview Session from GTC Spring: How to Build a Real-time Path Tracer | NVIDIA On-DemandPowered by Discourse, best viewed with JavaScript enabled"
3519,deep-learning-for-automated-driving-with-matlab,"Originally published at:			Deep Learning for Automated Driving with MATLAB | NVIDIA Technical Blog
Figure 1. Car approaching a vehicle in an intersection. You’ve probably seen headlines about innovation in automated driving now that there are several cars available on the market that have some level of self-driving capability. I often get questions from colleagues on how automated driving systems perceive their environment and make “human-like” decisions. The autonomous car…Hi Avinash and Arvind. Can I get both of your email? Or can you email me? I'm eager to ask and discuss something related to autonomous vehicles. Here is my email : izzah.amani@ymail.com or izzahamani13@gmail.comHi Avinash and Arvind.I am conducting an experiment using R-CNN and Fast R-CNN on several datasets in MATLAB. I wish to automate my Ground Truth labeling process using an algorithm that is based on the R-CNN detector or the Fast R-CNN detector. Please kindly assist. My e-mail address is: masitakatleho7@gmail.com, thank you.I would recommend looking at the help which has a few examples of how to use a custom automation algorithm. To do so type ""doc driving"" or ""driving"" demos in MATLAB.How do we get access to the ""vehicleDataset"" dataset. The code provided works but impossible to go further. Or how do we build our own dataset?Powered by Discourse, best viewed with JavaScript enabled"
3520,nvidia-docker-gpu-server-application-deployment-made-easy,"Thanks Itai.  Glad you are up and running!Would linux docker containers running on windows support GPU as well?Can you direct me to any tutorials if so?It's not supported right now, you would need to do GPU passthrough with HyperV.How can I set up a GPU pass through? Is it straightforward?Hello when I run this command sudo nvidia-docker run -it -p 8888:8888 gcr.io/tensorflow/tensorflo... then I open localhost:8888 in my browser, I am asked to enter the login password in my browser. could you please help me to fix this issue?  I am newbie in this field. I would be grateful to have detailed solution. https://uploads.disquscdn.c...See my answer here: https://github.com/NVIDIA/n...VMWare VMs have had the ability to use nvidia (well) on a Windows Host. What's the roadblock to making it possible in docker? I know that's an over simplified question, but having used nvidia in docker ( https://hub.docker.com/r/ra... ) for a Linux host and having used nvidia in VM's for a couple years, it seems odd this isn't in place. Doubly so when WIndows 10 is getting a fair bit of love from Docker in every other way.See this issue: https://github.com/NVIDIA/n...If you spawn a VM and setup GPU passthrough, you can then use Docker and nvidia-docker inside this VM without any issue. I've tested this successfully with KVM.But, if you want to use docker for Windows (Hyper-V), you would need Discrete Device Assignment support from Docker and Hyper-V (only on Windows Server 2016). That's why we don't support it.Very good. Thank you. Might be worth mentioning that the default being promoted by Docker (Hyper-V) is where things break down, but it is possible with other hypervisors.I'm a bit fuzzy about how I use KVM (or other hypervisors?) to get around this though since I didn't setup Hyper-V explicitly. Are you suggesting I use any other hypervisor that can see the GPU, then setup from there as if that was my host; such as installing CentOS in a VMWare (or KVM) VM, then installing docker and doing my development inside that VM (losing my Windows environment), or is there a way to get Docker for WIndows to use that VM so I can continue to work in Windows, use Powershell, etc..?Is there an article that explains this you can link me to?If you want to use nvidia-docker inside a VM, you indeed need to treat this VM as a regular machine and install the distro, the NVIDIA drivers, docker and nvidia-docker.There is currently no way (as far as I know), to use your Docker client from the host and spawn a GPU VM with Docker. But note that I don't have much experience with Docker on Windows.I was able to get things working using latest-gpu. However, when I run tensorflow I get the CPU warnings saying that I could have faster execution if built with SSE instructions. How do I get this speed up? Evidently the latest-gpu does not have this. Hi Zak, I think that's a question for the TensorFlow team. Thanks!Hi guys,We have ubuntu terminal setup, our goal is to try running 3D simulation on server(with nvidia gpu) and expecting nvidia docker to stream 3D content to client(without gpu). Please note that 3D simulation is unreal executable that is runnable in linux OS. Can you please confirm if this is possible using nvidia GPU?Tried one of the above example with following command:""nvidia-docker run --name digits --rm -ti -p 8000:34448 nvidia/digits"" but getting following exception when building:curl localhost:8000 -vv* Rebuilt URL to: localhost:8000/*   Trying 127.0.0.1...* Connected to localhost (127.0.0.1) port 8000 (#0)> GET / HTTP/1.1> Host: localhost:8000> User-Agent: curl/7.47.0> Accept: */*> * Recv failure: Connection reset by peer* Closing connection 0curl: (56) Recv failure: Connection reset by peerAny help will be greatly appreciated. Thank you!`nvidia/digits` has changed the port that it listens on.For `nvidia/digits:4.0` and early, your command is correct.  For `nvidia/digits:5.0` and later, you'll need to map to port 5000 inside the container.Change your port mapping to `-p 8000:5000`.Thank you very much for clarification!Hi guys,When trying to run nvidia docker nbody sample from ubuntu terminal on azure VM, it looks to be giving following result rather than graphical output. Wondering if it is possible to see nbody graphical simulation? Any help would be appreciated! Thank you.nvidia-docker run --rm sample:nbodyRun ""nbody -benchmark [-numbodies=<numbodies>]"" to measure performance.-fullscreen       (run n-body simulation in fullscreen mode)-fp64             (use double precision floating point values for simulation)-hostmem          (stores simulation data in host memory)-benchmark        (run benchmark to measure performance) -numbodies=<n>    (number of bodies (>= 1) to run in simulation) -device=<d>       (where d=0,1,2.... for the CUDA device to use)-numdevices=   (where i=(number of CUDA devices > 0) to use for simulation)-compare          (compares simulation results running once on the default GPU and once on the CPU)-cpu              (run n-body simulation on the CPU)-tipsy=<file.bin> (load a tipsy model file for simulation)NOTE: The CUDA Samples are not meant for performance measurements. Results may vary when GPU Boost is enabled.> Windowed mode> Simulation data stored in video memory> Single precision floating point simulation> 1 Devices used for simulationGPU Device 0: ""Tesla K80"" with compute capability 3.7> Compute 3.7 CUDA device: [Tesla K80]13312 bodies, total time for 10 iterations: 32.774 ms= 54.071 billion interactions per second= 1081.413 single-precision GFLOP/s at 20 flops per interactionI cant seem to listen to the right port. I am new to most of this but I doI ssh into the aws server with:ssh -i ""l***.pem"" -L 8000:***:8000 ubuntu@***and then nvidia-docker run --rm -ti -p 8000:5000 nvidia/digitthe application seems to run since DIGITS appearsbut I get channel 4: open failed: connect failed: Connection timed outWhere do you think things are going wrong? Any ideasThanks in advancei am using nvidia tesla v100 machine running linux but want to change to windows 10is nvidia docker available for windows 10?Hi.  It would be helpful if you included an example on how to use docker-compose as well.seems these threads are old and didnt get answer, whats the point, expected much much more from a company like NvidiaPowered by Discourse, best viewed with JavaScript enabled"
3521,cuda-dynamic-parallelism-api-and-principles,"Originally published at:			https://developer.nvidia.com/blog/cuda-dynamic-parallelism-api-principles/
This post is the second in a series on CUDA Dynamic Parallelism. In my first post, I introduced Dynamic Parallelism by using it to compute images of the Mandelbrot set using recursive subdivision, resulting in large increases in performance and efficiency. This post is an in-depth tutorial on the ins and outs of programming with…Hello, Andrew.thanks for your post, it is hard to find good information about CDP.I have some questions about error checking in CDP. I have such a complex CDP code, and I faced some problems when I launch a big number of kernels.Sometimes I can get the error number 11, but, sometimes, I just receive wrong answer and no error. If in CUDA 7.5 the pool is a virtualized pool that can handle a big number of kernels, how can I get a error when I receive a wrong answer? Because, sometimes, I receive good answer, but not all blocks were processed.All the best,Tiago Carneiro.Hello Tiago,>> thanks for your post, it is hard to find good information about CDP.Agree with you on this! However, as a first step, we gave a talk at this GTC regarding dynamic parallelism. Even though the major focus was on its perf characteristics, at the end of the talk, it also contains some information on error handling. Hopefully, that information will be useful to you. The talk is here: https://registration.gputec.... The recordings and slides will be up sooner.>> Sometimes I can get the error number 11, but, sometimes, I just receive wrong answer and no error.Yes. As of today, the error handling is difficult on device-side with dyn-par. As such, the debug strategy depends upon the reason for the error in such scenarios.1.If the error is because of an OOB access, one can use the combination of ‘nvcc -lineinfo' compilation and ‘cuda-memcheck’ to pin-point the source of the error.2.If the error is suspected to be due to cuda calls on device side, AFAIK currently, there’s no easy way to pass this info to the host side. Meaning, cudaGetLastError on the host side after completing parent kernel will not catch this! Hence, I’ve been using ‘cudaGetLastError’ on the device side + device-side-printfs to debug such errors. I believe this warrants an nvbug, but I’ve not been able to find time + a real use-case to do so.Finally, if you can give us a mini-app regarding these issues, that’ll be of tremendous help while making a case to fix and improve error-handling on device side!Regards,ThejaswiHello, Thejaswi.Thanks for sending me the GTC Talking, it will be very useful, and thank you for your explanation, it will help me a lot.Please, tell me, how can I send you the app with the different error situations?Regards,Tiago Carneiro.Hi Tiago,You can send us the app in either of the 2 ways:1. Recommended approach is to become a registered developer [https://developer.nvidia.co...] and then file a bug from the portal, while attaching the app. So that way you can follow-up on the progress.2. You can contact me through s n a n dit ale AT nvidia.com.Kindly also provide a README describing steps to build and run your app, in order to reproduce the issues.Regards,ThejaswiHello Thejaswi,Thank you for your help!No problem, I'm making a version of the program with a Makefile and a Readme to reproduce the issue, and I'll send you soon.I'm registered in NVidia Developer since 2012, but I didn't know about this help with bugs, that's great, I'll do it too.All the best,Tiago Carneiro.Ps: The correct contact is  s n a n dit ale or  s n a n dot ale?Hi Tiago, it's ""dit"".Dear Thejaswi Rao,Thank you for your previous support.Now I'm facing new CDP challenges. I'm trying to make a CDP code that allocates memory dynamically and I'm facing the following problem.Even if I set cudaLimitMallocHeapSize big enough, as the problem size grows the application just returns ""CUDA error: an illegal memory access was encountered"".Doing some debugging, I've found that problem with the allocations. Looks like if I perform a huge number of allocations on the device side, the GPU returns me this error.Looks like that even if I set cudaLimitMallocHeapSize big enough, CUDA may be unable to perform a huge amount of allocations.Have you ever faced this situation?Best regards,Tiago Carneiro.Hello Andrew. Thanks for your post.I'm facing new CDP challenges. I'm trying to make a CDP code that allocates memory dynamically and I'm facing the following problem.Even if I set cudaLimitMallocHeapSize big enough, as the problem size grows the application just returns ""CUDA error: an illegal memory access was encountered"".Doing some debugging, I've found that problem with the allocations. Looks like if I perform a huge number of allocations on the device side, the GPU returns me this error.Looks like that even if I set cudaLimitMallocHeapSize big enough, CUDA may be unable to perform a huge amount of allocations.Have you ever faced this situation?Best regards,Tiago Carneiro.Hi Tiago. Can you provide an as-simple-as-possible program that reproduces the problem somewhere (e.g. on Github, or as a Gist)?Dear Mark,thank you for your answer!Yes, I can. I'm going to prepare a simple code.All the best,Tiago Carneiro.Hello Andrew,I tried to implement simple program for Dynamic Parallelism from latest CUDA Programming Guide.I am facing ERROR -Error1error : calling a __global__ function(""childKernel"") from a __global__ function(""parentKernel"") is only allowed on the compute_35 architecture or aboveBut my GPU is Tesla K40c with compute capability 3.5.I used CUDA 8.0 toolkitRest of CUDA programs run fineIs there any initial conditions I should set for Dynamic parallelism ?Thank you.Make sure you compile with at least the ""-arch=sm_35"" flag to NVCC. The default is sm_20, which doesn't support dynamic parallelism.Hello Mark,I use Visual Studio 2013, on a Windows 10 system.I changed the configuration property by changing Code Generation option in Device section of Cuda C/C++ from ""compute_20,sm_20"" to ""compute_35,sm_35"", (I did this for all configurations and all Platforms).I am getting the following error -""kernel launch from __device__ or __global__ functions requires separate compilation mode""Thank you for your valuable help,AmeyaI was able to resolve that error by adding -""nvcc --gpu-architecture=sm_35 --device-c""to Command line.But unfortunstely it lead to following error -Error1error MSB3721: The command """"C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v8.0\bin\nvcc.exe"" -gencode=arch=compute_35,code=\""sm_35,compute_35\"" --use-local-env --cl-version 2013 -ccbin ""C:\Program Files (x86)\Microsoft Visual Studio 12.0\VC\bin""  -I""C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v8.0\include"" -I""C:\Program Files\NVIDIA GPU Computing Toolkit\CUDA\v8.0\include""  -G   --keep-dir Debug -maxrregcount=0  --machine 32 --compile -cudart static nvcc --gpu-architecture=sm_35 --device-c kernel.cu -g   -DWIN32 -D_DEBUG -D_CONSOLE -D_MBCS -Xcompiler ""/EHsc /W3 /nologo /Od /FS /Zi /RTC1 /MDd "" -o Debug\kernel.cu.obj ""c:\Users\awadekar\documents\visual studio 2013\Projects\Dynamic Parallelism 3\Dynamic Parallelism 3\kernel.cu"""" exited with code 1.Hello Mark,I am still unable to implement Dynamic parallelism on my system I use (Visual Studio 2015)I am getting following error(Uploaded a screenshot):- https://uploads.disquscdn.c... I am unable to understand the reason for this error.I would really appreciate if you could clarify.Thank you,Ameya.Hi Ameya, can you post the code you are trying to compile and the full command line somewhere so we can try to reproduce? A GitHub Gist is one way to do this. https://gist.github.comDear Ameya Wadekar. According to your picture, I think the following flags are missing: ""-lcudadevrt  -rdc=true"".Best regards,Tiago Carneiro.Dear Mark Harris,I have a series of questions concerning the issues a huge number of kernels launched may cause.I performed some experiments in this direction. These experiments launch a huge number of kernels (more than 2048), and I observed that the following issues sometimes happen.EI)The program halts, getLastError() on the host returns “an illegal memory access was encountered” and NVPROF returns the following message: “==18406== Warning: This can happen if device ran out of memory or if a device kernel was stopped due to an assertion.”EII) The program does not halt, takes much longer, from 10x to 100x longer, and returns a wrong answer. Neither host or NVPROF returns an error message. In this situation, Nvprof returns no information concerning kernels launched by CDP, although it returns information concerning the kernel launched by the host. According to a global variable, CDP launches all kernels it is supposed to launch.We have noticed that  EI) and EII) are more likely to happen when CDP kernels dynamically allocate memory.Some remarks:If we set the heap (cudaLimitMallocHeapSize) to a big size, e.g., 65% of the global memory, problems E1) and E2) happen much more often.2) Another interesting information is that error 1) is the same error we get when the heap is not enough.3) The device never gets an error by using getLastError().Now, I have the following questions:q1) Does the device can get any error by using getLastError()?q2) Do the errors getLastError(), Nvprof and cuda-memcheck return in CDP applications make sense? Are they just random errors?q3) As said before, for bigger heaps, errors happen more often. Does the device need other memory than cudaLimitDevRuntimePendingLaunchCount and cudaLimitDevRuntimeSyncDepth to manage kernels that CDP launches?If the answer for q3) is yes, is that the reason errors EI) and EII) happen more often when we set a big heap?All the best,Tiago Carneiro.Dear Tiago,I was working on Visual studio, so couldnt figure it out.But now I got the code working.Thank you,AmeyaPowered by Discourse, best viewed with JavaScript enabled"
3522,satellite-images-help-track-a-vehicle,"Originally published at:			https://developer.nvidia.com/blog/satellite-images-help-track-a-vehicle/
Researchers from the Toyota Technological Institute at Chicago (TTIC) and Carnegie Mellon University developed a deep learning-based method that locates a ground vehicle by using satellite imagery as the only prior knowledge of the environment. Knowing the exact location of a vehicle is critical for autonomous cars, and currently GPS systems are being used which…Powered by Discourse, best viewed with JavaScript enabled"
3523,reach-new-frontiers-of-immersive-production-with-nvidia-cloudxr-and-htc-vive-focus-3,"Originally published at:			Reach New Frontiers of Immersive Production with NVIDIA CloudXR and HTC VIVE Focus 3 | NVIDIA Technical Blog
HTC released a CloudXR client to support their VIVE Focus 3, which  provides a ""best of both worlds” solution to the difficult tradeoffs VR developers face.Can’t say enough about the great working relationship we have with the Vive team - from VRWorks to CloudXR Vive is taking advantage of every piece of NV tech. to bring their customers an excellent VR experience!Powered by Discourse, best viewed with JavaScript enabled"
3524,virtual-character-animation-system-uses-ai-to-generate-more-human-like-movements,"Originally published at:			Virtual Character Animation System Uses AI to Generate More Human-Like Movements | NVIDIA Technical Blog
To help virtual characters move more naturally, researchers from the University of Edinburgh and Adobe developed a character control system that uses deep learning to assist characters to run, jump, avoid obstacles, open and enter through doors, pick up and carry objects from just a single model in real-time.   “Our neural architecture internally acquires a…Powered by Discourse, best viewed with JavaScript enabled"
3525,accelerating-model-development-and-ai-training-with-synthetic-data-sky-engine-ai-platform-and-nvidia-transfer-learning-toolkit,"Originally published at:			https://developer.nvidia.com/blog/accelerating-model-development-and-ai-training-with-synthetic-data-sky-engine-ai-platform-and-tlt/
In AI and computer vision, data acquisition is costly and time-consuming and human-based labeling can be error-prone. The accuracy of the models is also affected by insufficient and poorly balanced data and the prolonged time required to improve the deep learning models. It always requires the reacquisition of data in the real world. The collection,…We are very excited bringing our outstanding technology to the market to replicate all rare and complicated deep learning problems in Virtual Reality and train models on generated data in a single, full stack platform. If you have any questions or comments, let us know.
Jakub Pietrzak, CTO of Sky EnginePowered by Discourse, best viewed with JavaScript enabled"
3526,create-real-time-simulations-with-nvidia-omniverse-and-bentley-lumenrt,"Originally published at:			https://developer.nvidia.com/blog/create-real-time-simulations-with-nvidia-omniverse-and-bentley-lumenrt/
Organizations across industries are using LumenRT for NVIDIA Omniverse, powered by Bentley iTwin Platform, to create compelling, high-quality visualizations and project deliverables.Powered by Discourse, best viewed with JavaScript enabled"
3527,inception-spotlight-darwinai-achieves-96-screening-accuracy-for-covid-19-with-diverse-ct-dataset,"Originally published at:			https://developer.nvidia.com/blog/darwinai-achieves-96-screening-accuracy-for-covid-19-with-diverse-ct-dataset/
The model, COVID-Net CT-2, was built using a number of large and diverse datasets created over several months with the University of Waterloo and is publicly available on GitHub.Powered by Discourse, best viewed with JavaScript enabled"
3528,sim2sg-generating-sim-to-real-scene-graphs-for-transfer-learning,"Originally published at:			https://developer.nvidia.com/blog/sim2sg-generating-sim-to-real-scene-graphs-for-transfer-learning/
Scene graphs (SGs) in both computer vision and computer graphics are an interpretable and structural representation of scenes. A scene graph summarizes entities in the scene and plausible relationships among them. SGs have applications in the fields of computer vision, robotics, autonomous vehicles, and so on. Current SG-generation techniques rely on the limited availability of…SIM2SG, scene graph generation for transfer learning, closes the Domain Gap between synthetic and real data - check it out and tell us what you think.Recently, scene graph (SG) generation has gained a lot of traction. Current SG generation techniques, on the other hand, depend on the costly and restricted availability of labelled datasets. Since labels are basically free, synthetic data is a viable alternative. However, due to the domain distance, neural network models trained on synthetic data do not perform well on real data.Powered by Discourse, best viewed with JavaScript enabled"
3529,share-your-science-magnetic-nanotechnology-in-biomedicine,"Originally published at:			Share Your Science: Magnetic Nanotechnology in Biomedicine | NVIDIA Technical Blog
Oliver Laslett, Post-Graduate Researcher at University of Southampton discusses how magnetic nanotechnology can be used to improve bio-medicine.   Share your GPU-accelerated science with us: http://nvda.ly/Vpjxr Watch more scientists and researchers share how accelerated computing is #thepathforward: Watch Now  Powered by Discourse, best viewed with JavaScript enabled"
3530,sc20-demo-simplifying-application-deployments-on-hpc-clusters,"Originally published at:			https://developer.nvidia.com/blog/sc20-demo-simplifying-application-deployments-on-hpc-clusters/
Many system administrators use environment modules to manage software deployments. The advantages of environment modules are that they allow you to load and unload software configurations dynamically in a clean fashion, while providing end users with the best experience when it comes deploying applications. However, robustly supporting HPC and deep learning applications with complex dependencies…Powered by Discourse, best viewed with JavaScript enabled"
3531,professional-quality-3d-asset-library-for-research-launched-by-nvidia-amazon-lumberyard-and-speedtree,"Originally published at:			https://developer.nvidia.com/blog/professional-quality-3d-asset-library-for-research-launched-by-nvidia-amazon-lumberyard-and-speedtree/
By Aaron Lefohn, Director of NVIDIA Research Falcor Rendering R&D Framework Updated for DirectX 12 and Vulkan This morning at SIGGRAPH 2017, Amazon Lumberyard, SpeedTree, and NVIDIA announced ORCA (Open Research Content Archive) a free, open library of 3D assets for computer graphics researchers. This collaboration is a first for the industry as researchers struggle…Powered by Discourse, best viewed with JavaScript enabled"
3532,learn-about-cuda-5-at-gtc,"Originally published at:			https://developer.nvidia.com/blog/learn-about-cuda-5-gtc/
I still remember my excitement nearly nine years ago, when I first came to work at NVIDIA and I learned that NVIDIA had a super-secret project to build a GPU architecture with dedicated support for general-purpose parallel computing. I had been doing GPGPU research for a few years and I wasn’t sure of its future,…Powered by Discourse, best viewed with JavaScript enabled"
3533,teaching-an-ai-to-detect-key-actors-in-multi-person-videos,"Originally published at:			Teaching an AI to Detect Key Actors in Multi-person Videos | NVIDIA Technical Blog
Researchers from Google and Stanford have taught their computer vision model to detect the most important person in a multi-person video scene – for example, who the shooter is in a basketball game which typically contains dozens or hundreds of people in a scene. Using 20 Tesla K40 GPUs and the cuDNN-accelerated Tensorflow deep learning…Powered by Discourse, best viewed with JavaScript enabled"
