,query,data
198,failed-to-map-buffer-for-dma-from-using-aja-to-run-sample-app,"Ran sample applications on docker container using AJA as input and got the ‘Failed to map buffer for DMA, Failed to setup AJA buffers’ error as below:Hello, just to double check, are you in dGPU mode on Clara AGX devkit? And that you have set up the AJA drivers according to AJA Video Systems — Clara Holoscan 0.2.0 documentationPlease note we are updating the docker run command in this section AJA Video Systems — Clara Holoscan 0.2.0 documentation.Yes, the AGX is in dGPU mode. I ran the sample app without aja (pre-recorded video source) with no problem. The aja card is installed and I add --device /dev/ajantv20:/dev/ajantv20 to docker run command.Is it possible to be the RDMA problem?Powered by Discourse, best viewed with JavaScript enabled"
199,v3-8-a100-germline-got-stuck-in-the-bwa-program,"Hi, there,We got stuck twice in the BWA program in the germline piepeline.
One case was for the simplest fastq (3 records each for R1 & R2, 150 bases per records)
Another case was for WGS (R1 & R2) (sequencing depth: 44.48x)
(We’ve run the germline pipeline for this WGS more than 20 times.)The abnormal case like below:The normal case is:Are there any possible causes or clues to the symptom? (We’ve never met the abnormal case for non-ampere versions)Powered by Discourse, best viewed with JavaScript enabled"
200,merging-bam-files-from-different-fq2bam-runs,"Hi,
I have a single sample that was sequenced from two or three different libraries on the same platform. I want to run the fq2bam on paired-end reads separately by having different --read-group-lb tag and then merging BAM files before I proceed with BQSR (see below).Is there a way to merge BAM files using parabricks? Also, if it isn’t possible should just merge using samtools and then return to pbrun for downstream pipeline?Hey @samarth,Parabricks does not have a tool to merge bam files. I would recommend using samtools for that, then coming back to Parabricks for the downstream pipeline.I presumed that it was the solution but wanted to double check.
Thanks @gburnett for responding.Powered by Discourse, best viewed with JavaScript enabled"
201,computer-vision-solutions-page-refreshed,"Computer Vision Developers:We have updated the Computer Vision Solutions Landing Page, particularly for beginners and those new to NVIDIA software. In short, here are some high-level updates:If you have feedback on the Computer Vision Solutions Landing Page, NVIDIA computer vision software, or anything-related to computer vision, please reach out. Our team would be happy to hear from you.Best,
MikeB_NVPowered by Discourse, best viewed with JavaScript enabled"
202,how-to-register-a-holoscan-component,"All - I’m new to Holoscan development and I have a question regarding registering Holoscan components.My question is:  Is it possible to register a Native C++ operator as a Holoscan component (e.g. operator.so lib)?Background:
I have have developed a Holoscan operator/application that leverages opencv to modify video images from video_stream_replayer. I’m using the basic_workflow example as a template that seems to work just fine. Ideally, I’d like to register the operator portion of the application as a Holoscan Component and was wondering if its possible.Please advise.Hello, could you please tell us a bit more on the question?If you’re wondering about a plugin system (loading operators as a shared library in runtime on demand), we don’t support a plugin system for native Holoscan Operator yet.If you’re wondering about using the native Holoscan operator you developed in a modular way in other Holoscan applications: (In SDK v0.4, all operators were in a single CMake target and Holoscan library.) Since SDK v0.5, operators are now separated using standard CMake (separate add_library for operators and core). You could see on HoloHub for examples:Manual said that IGX uses Jetson orin+a6000. We attempted to install the NVIDIA Holoscan SDK into Jetson orin using sdk manager, but the sdk manager was unable to discover IGX devices. Is there any way to make Jetson orin be discovered as an IGX device?thanksHello, please open a separate topic on the corresponding forum, thank you.Powered by Discourse, best viewed with JavaScript enabled"
203,does-the-germline-pipeline-call-through-the-applybqsr-process,"Hi, therehttps://docs.nvidia.com/clara/parabricks/v3.5/text/germline_pipeline.html

image1802×312 9.59 KB

The figure shows that it will call the ApplyBQSR process.When I tried to run the germline pipeline, I found that there was no ApplyBQSR info in the log.Here is the log from the sample run.Below is the binary list from the container.The germline pipeline seems to just use:Does the germline pipeline call through the ApplyBQSR process?Hey,The BQSR is in the first step in the output log file.It’s not in the banner (which can be confusing), but it’s in theI  mean ApplyBQSR (apply the BQSR report) instead of BQSR (generate the BQSR report). Or does BQSR include ApplyBQSR?Parabricks v3.5 - doc:I tried the tools below:I found:Powered by Discourse, best viewed with JavaScript enabled"
204,parabricks-on-3-gpus,"Can Parabricks be used on 3 GPUs or only in “pairs” of 2, 4, 6, etc.?Hey @fscheufens,The software should definitely run on 3 GPUs. I’m not sure what the performance will be like since we don’t test that config, but hopefully it will be faster than 2 GPUs and slower than 4 GPUs.Thanks.Thanks!Powered by Discourse, best viewed with JavaScript enabled"
205,multiaiinferenceop-error-when-multiple-outputs-per-model-bindings-x-nullptr,"I am trying to do inference on an onnx segmentation model which takes one images as input and outputs the detection boxes (output0) and the segmentation mask (output1).model:It actually works fine when using my own inference operator written with cupy. So the onnx model and the converted trt model should be correct. When using the holoscan MultiAIInferenceOP however I get an error:YAML:error message:Is the config for the MultiAIInferenceOP correct? I did not find out how to declare two outputs for a single model and assign them by their real name (output0, output1).Setup:
NVIDIA Clara AGX Developer Kit with Holoscan SDK v0.5.0.Hello, you have accurately found the issue, which is that in v0.5 MultiAIInferenceOp/Holoinfer didn’t support multiple output tensors in the same model. For the next release v0.6, this will be added along with other features in MultiAIInferenceOp/Holoinfer. For now, if you only have one single model to run inference on, you could revert to the previously used TensorRTInferenceOp which should support multiple output tensors in one single model. Please note that TensorRTInferenceOp will be deprecated in the future once MultiAIInferenceOp/Holoinfer has the equivalent features added.Okay, I see. Then we will for now revert to the TensorRTInferenceOp. Thanks for the help.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
206,using-singularity-for-the-docker-image,"Running the Parabricks docker image using Singularity doesn’t get me the Singularity terminal. Has it been tested yet?Hey @tnnandi,Are you running the latest Parabricks 4.0 container? Which version of Parabricks are you running?Thanks!Yes, I’m using 4.0.0-1 from Nvidia Clara Parabricks | NVIDIA NGC. FYI: I’m using the same Singularity installation to load GATK4 images so I don’t think Singularity is the issue. Also, I’m having the same problem for other NVIDIA containers too, e.g. RAPIDS.Thanks, I could resolve the issue related to the container: I had to first check out a GPU node on the cluster before executing “run singularity shell --nv image_name.img”.Hey @tnnandi,I’m glad you were able to figure it out. Let us know if you have any other questions!Thanks,Powered by Discourse, best viewed with JavaScript enabled"
207,how-to-add-pass-to-filter-after-generating-vcf-with-somatic-pipeline,"I’m using the Parabricks somatic pipeline (SOMATIC PIPELINE — Clara Parabricks Pipelines 3.6 documentation)
After generating vcf files, I want to add the PASS value in the FILTER field.
The problem here is that I cannot find a tool inside Parabricks that allow me to do so.
Neither I can do that outside of Parabricks using gatk FilterMutectCalls, because the somatic pipeline do not return the [output vcf].stats , that is automatically generated by gatk Mutect2.Without that step the Parabricks Somatic Pipeline is unuseful.
AYHi Youssef,The version of Parabricks is based on GATK 4.1. This version does not need stats file.
So you can filter mutect calls using GATK 4.1 filterMutectCalls.We are planning on providing support for GATK 4.2 in our next release. This will have support of stat files.Regards,
MyriemePowered by Discourse, best viewed with JavaScript enabled"
208,fsq2bam-slowing-down,"doing fastq alignment, I got message as follows:[PB Info 2023-May-18 15:09:07] [M::runCPUThreads] read 66668 sequences (10000200 bp)…
[M::mem_pestat] # candidate unique pairs for (FF, FR, RF, RR): (1, 27528, 2, 1)
[M::mem_pestat] skip orientation FF as there are not enough pairs
[M::mem_pestat] analyzing insert size distribution for orientation FR…
[M::mem_pestat] (25, 50, 75) percentile: (317, 367, 421)
[M::mem_pestat] low and high boundaries for computing mean and std.dev: (109, 629)
[M::mem_pestat] mean and std.dev: (369.16, 80.67)
[M::mem_pestat] low and high boundaries for proper pairs: (5, 733)
[M::mem_pestat] skip orientation RF as there are not enough pairs
[M::mem_pestat] skip orientation RR as there are not enough pairsAfter those message, the process seems hang-up. Any hints?Thanks,WeiHi @wei.xing ,Can you please let know what GPUs you are using? What is the command you tried? and what version of Parabricks you used?And also make sure that you are not running something else on the systemBesthi, the issue was sorted. It was due to fastq files (generated by fastq dump), but not gpu or bam mem. Anyway, thanks for supporting.Happy to hear that it was sorted.Thank youThis topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
209,im-having-a-very-difficult-time-installing-nvidia-sdk-manager,"I’ve been trying for weeks to install the Nvidia SDK Manager. We want it to interface to the Clara AGX box. I got a bit further yesterday but got the following error message.
"" Access to APT repository and ability to install Debian packages with it.Your system is not ready for install, see specific errors below. Once fixed, click ‘Retry’ to verify system readiness again.Access to APT repository and ability to install Debian packages with it.: Apt repository check failure (1. sudo -S apt-get update && sudo -S apt-get check; 2. dpkg --audit). E: Repository ‘http://dl.google.com/linux/chrome/deb stable InRelease’ changed its ‘Origin’ value from ‘Google, Inc.’ to ‘Google LLC’ N: This must be accepted explicitly before updates for this repository can be applied. See apt-secure(8) manpage for details.""Can someone please advise?This seems not Jetson platform, but Clara platform related issue, let me move it into Clara forum for resolution.  ThanksHello, just to make sure, you are having troubles installing SDK Manager on your host machine, and haven’t gotten to the step of flashing the Clara AGX yet?
Have you tried to follow the suggestions in the message: 1. sudo -S apt-get update && sudo -S apt-get check; 2. dpkg --audit?BTW once you have gotten SDK Manager installed, please see https://developer.nvidia.com/clara-holoscan-sdk page, especially NVIDIA Clara AGX Dev Kit User Guide for setting up the Clara AGX devkit.Hi @user142999 ,
just checking , is your problem resolved and have you been able install the packages you needed.Powered by Discourse, best viewed with JavaScript enabled"
210,can-i-use-genomicsdbimport-later,"The only joint calling functions in Clara prabricks are Combine GVCFs and Glnexus.
Do you have any plans for adding GenomicsDBImport in GATK or other joint calling functions?Hey @min890315,We do not have plans for adding other joint calling functions. We are, however, working to improve our GLNexus support.Powered by Discourse, best viewed with JavaScript enabled"
211,getting-started-with-clara-holoscan-sdk,"NVIDIA Clara™ Holoscan includes Healthcare-specific acceleration libraries, pre-trained AI Models, and reference applications for computational medical devices in ultrasound, endoscopy, surgical robotics, digital pathology, radiation therapy, patient monitoring CT, MRI, X-ray, Genomics, and Microscopy.Find the complete set of developer resources on the Clara Holoscan SDK developer page.First, Apply for developer access to the Clara Holoscan SDK Program.Second, download and install the SDK Manager. After logging in to SDK Manager, you’ll be able to flash your device.Finally, download the Clara Holoscan SDK from GitHub.The NVIDIA Clara Developer kit helps facilitate accelerated processing with 3rd party sensor front ends, High-Speed I/O with the ConnectX SmartNIC, the flexibility and efficiency of the Jetson SoC, and a powerful RTX-series Discrete GPU.Find more about your hardware options on our Clara Developer Kits Page.Powered by Discourse, best viewed with JavaScript enabled"
212,long-read-analysis-tools,"Hi folks,
I see on one of your pages (https://developer.nvidia.com/clara-parabricks)  that there are some long read analysis steps being reported, but when I look a the commands inside pbrun all I see are short read commands.  How do I access any long read analyses (mapping or variant calling)?
thanks
RichardHey @rcorbett1,Our Parabricks software is split into two packages (it can be confusing, I know). Parabricks Pipelines is what you have downloaded. That’s the one for short reads that uses pbrun, Parabricks Toolkits is for long reads and can be found on GitHub: https://github.com/clara-parabricks.Hopefully that helps!Ah. I see.    So for mapping and variant calling of long reads would you be recommending these?dev/cudamapperSDK for GPU accelerated genome assembly and analysisContribute to NVIDIA-Genomics-Research/DL4VC development by creating an account on GitHub.YesPowered by Discourse, best viewed with JavaScript enabled"
213,how-parabricks-hide-docker-container-content,"Hi
I run Parabricks container and attach to the container but I don’t see any things inside it.
How Parabricks do it? I need it to encrypt my container.
Thank you.Hey @dongoctuan.0101,The best way to run Parabricks is to stay outside of the container, using the pbrun wrapper. After you’ve run the installation, you should be able to run commands like pbrun germline ...This will invoke the Docker container. Does that solution work for you?Thank you,
I am a customer of Parabricks for a long time. I known that pbrun spawns a container, but when I attach to the container, I can not see any thing. I really want to use technology like this to hide data from my customer.
If you can share it or some suggestion, I am very happy.Hey @dongoctuan.0101,Just to clarify. You want to create your own container, that hides data in the same way that the pbrun command is invisible from inside the container?Powered by Discourse, best viewed with JavaScript enabled"
214,does-parabricks-support-the-grch38-refseq,"Hi there,I would like to know if Parabricks supports the GRCh38 reference sequence, as the GRCh38 RefSeq contains not only  ATCG+N but also B, K, M, R, S, W, Y bases. I could not find any relevant information in the documentation, and the Homo_sapiens_assembly38.fasta provided by NVIDIA uses UCSC bases (which only uses ATCG+N bases).Hey @tj_tsai, our examples use UCSC but GRCh38 is also supported.Powered by Discourse, best viewed with JavaScript enabled"
215,minor-error-found-on-sample-script,"Hi,I found minor error on sample script from link - cnvkit — Clara Parabricks v3.7 documentationSample script:
$ pbrun cnvkit 
–ref Ref/Homo_sapiens_assembly38.fasta 
–in-bam mark_dups_gpu.bam
–out-file output.vcfThe option --out-file does not exist. The correct one is ‘–output-dir’.Hi,Thank you! We are going to fix this issue.Best,
MyriemeThis topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
216,does-fastq2bam-tool-have-the-ability-to-remove-marked-duplicates,"Title pretty much says it. GATK MarkDuplicates has an option to remove sequencing duplicates, and I was wondering if Parabricks fastq2bam had a similar option. Didn’t see it anywhere in the tool documentation.Hey @vedant.ktParabricks fq2bam can only mark duplicates, it can’t delete them.Powered by Discourse, best viewed with JavaScript enabled"
217,clara-holoscan-or-agx-hardware-spec,"Hi, is it possible to get more hardware information about either Holoscan or AGX? We need see how well it could be integrated into our system.Hello, which hardware specs are you interested in specifically? If you haven’t already, take a look at the devkit user guide with hardware info here for the Clara AGX Developer Kit: https://developer.nvidia.com/clara-agx-developer-kit-user-guideHi thanks for your reply. do you have more detailed hardware specification, if we want to further investigate, how we could connect our ‘customer card’, how we could modify the ID to match our requirement?Hello, what IO does your card have? If it is PCIe, there are PCIe slots on the devkit, as specified in the user guide linked above. For other IO, this page may be helpful NVIDIA Clara AGX Developer Kit for AI-Enabled Medical Devices. If you could tell us more about which card you have in mind and what requirements for connection there are, that can be helpful too.Hi, ‘customer card’  means our own PCBs. We want to see if we could integrate Clara into our product with different customized interface to support our own devices. Also we will probably remove many of the physical connectors to meet our requirement for a better ID design.
I am not clear, if this developer kit is only development or ? If we want to move forward with Clara architecture and make our own product, how should we proceed?Hello, to answer the question whether this developer kit is only for development: yes, it is only meant for the development phase. Since you’re interested in exploring whether you can integrate the Clara hardware design into your own product, that would be another step on top of developing using the developer kit, which is going into production with our production hardware. Would you like to have a call so we can see how we can help in your efforts?Hi, I’m Yaniv Lazimy, the Technical Product Manager for Medical Devices.  I would like to discuss your application with you.  Can you please respond with your name, company affiliation, and email?thanks!Please send your contact info to ylazimy@nvidia.comPowered by Discourse, best viewed with JavaScript enabled"
218,best-nvidia-platform-for-ont-minion,"Dear All,One of my researching colleagues at our university has already acquired a MinION sequencer from Oxford Nanopore Tech., and would like to apply for an NVIDIA research grant for a suitable GPU-based platform for base-calling of .fast5 files produced by the MinION as well as perhaps performing alignments on both MinION and MiSeq sequencing data.I’d appreciate any constructive input on the suitability of the Clara AGX (or perhaps other NVIDIA) platform for the above purposes, thanks.Best,
CBUpdate:Initially, using ONT’s guppy_basecaller software we’d like to process a semi-weekly run consisting of ~400GB from the MinION in ~3 days or less.Thanks.Hello!Would you be able to describe what tools you use for alignment and any other processing steps you might be running (e.g. assembly, polishing, or variant analysis) and what organisms you are working with?Additionally it’s possible with GPUs to perform basecalling in realtime with a MinION (and other ONT hardware) so you would not need to perform a batch based weekly run job and immediately have fasta files available. This reduces the amount of storage needed as well. Is that something of interest?Thanks,
-EmmettThanks @Emmett for your reply.Re organisms, I can only say mammalian for now. Re other processing steps, I’m not sure my colleague is interested in assembly so much as the other types you’ve mentioned. Thus, any software recommendations would be appreciated.Also, I suspect that the high accuracy requirement for running guppy_basecaller would prevent us from base calling in realtime, true?Your thoughts?You should be able to run the high accuracy basecaller in realtime for a MinION on the majority of our GPUs. Based on external benchmarks in [0] a Jetson Xavier AGX should be fast enough for real time basecalling.At the moment we release GPU accelerated alignment tools in Parabricks and GenomeWorks, but these are suited for x86 workstations so a traditional GPU (like a V100, A100, etc) would be the best. These libraries contain other common genomics pipeline tools accelerated for the GPU and are continuing to grow.[0] a collection of my notes while working on nanopore basecalling on the Jetson Xavier · GitHub-EmmettThanks. So for running basecalling as well as tools downstream from basecalling, would you recommend, say, A100 over the Jetson Xavier AGX? If so, what features for the x86 workstation?There unfortunately isn’t a one size fits all for the variety of workloads that exist in this space.A Jetson AGX would be able to basecall in realtime, which means you no longer need to store fast5 files, and can keep the significantly smaller fasta/fastq files around. This can have large bandwidth and storage savings.Some secondary analysis steps run well on a Jetson AGX, such as running Kraken2 with one of our reference docker images, while others require 8 GPUs or even cluster setups. I’d suggest reaching out on the Parabricks forums for more information about secondary analysis pipelines using x86.Hope this helps,
-EmmettI’m going to weigh in here if I may. Sorry, I don’t frequent these boards much (at all), but I have a lot of experience with Oxford Nanopore sequencing and GPU compute. First a collection of resources that may be useful to you:I have a document on selecting an appropriate GPU and compute set up for Nanopore data generation and analysis, I try to update this regularly: GPU musings (with an eye on genomics) - HackMDI am also very interested in finding a “sweet spot” in terms of price vs performance for GPUs when being used for basecalling. Here is a document where I have started some benchmarking and will keep updating with additional GPUs and information: GPU price / performance comparisons for Nanopore basecalling - HackMDIf you are interested in what it looks like if you run windows I have a quick note on that (spoiler: use Linux!): Nanopore Guppy GPU basecalling on Windows using WSL2 - HackMDFor the last 2-3 years it has been a project of mine getting Nanopore sequencing and software running on Nvidia Jetson devices (ARM based devices in general). This has been highly successful, and I maintain a GitHub repo with notes and instructions: GitHub - sirselim/jetson_nanopore_sequencing: A place to collate notes and resources of our journey into porting nanopore sequencing over to accessible, portable technology.If you are interested in using free GPUs in the cloud, we have a guide to do this using Google Colab: My notes on setting up basecalling on Google Colab · GitHubOK, so that’s an overview of some hopefully useful bits and bobs. I would now like to comment on a few things. Firstly, you really want to hold on to your fast5 files, doing so allows you to return to them again and again as models improve accuracy and allow the deteciton of additional base modifications. Real-time basecalling while sequencing is awesome, and something like an RTX3060 can keep up easily in high accuracy mode (HAC), even in super high accuracy (SUP) with some tweaking. But you will always want to go back and basecall again after the fact. The Jetson Xavier AGX will not keep up with HAC calling in real-time (we’ve tried), but in FAST mode it’s great, you can actually run 2x MinIONs. The Clara AGX could easily keep up, but it’s not widely available yet. While the A10 is an amazing card, I would advise to spend that amount of money on other things. Something like a 308Ti or a 3090 is more than enough for 95% of people (probably 99.9% of people to be honest).Sorry for the long post, happy to comment more if useful.-MilesThis topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
219,create-holoscan-application-diagram,"Hello,I would like to visualize our Holoscan pipeline using graphviz but I can’t manage to extract structural information from any Holoscan object.How did you create the pipeline diagrams used in the Holoscan user guide?This is a great point you’re bringing up! In v0.6 the access to the graph API in Python will be added to eliminate this error you’re seeing, and you could use something like networkx + matplotlib. We can provide an example on this after the v0.6 release.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
220,core-usage-with-fq2bam,"Is there any way to limit core usage with the fq2bam tool?  We’re testing parabricks 4.0.0-1 with a Singularity container (converted from Docker) on an academic cluster.  A typical GPU node might have 28-32 cores and 4 GPUs.  fq2bam can be limited to use 2 GPUs with the “–num-gpus” flag. It would be very useful to limit fq2bam to say 14 or 16 CPU cores so that other compute jobs can execute on the remaining GPUs.  The bwa step tends to use 18+ cores when it runs.Hey @bgregor,If you’re using Parabricks 4.0, you should be able to limit the cores in the Docker run command using --cpus or a similar flag. Does that solution work for you?ThanksPowered by Discourse, best viewed with JavaScript enabled"
221,nvidia-hackathon-at-bio-it-may-5-6-2022-boston-ma,"NVIDIA is hosting a Hackathon at the Bio-IT conference May 5-6 in Boston, MA and focusing on Adverse Events NLP in healthcare/life sciences, its a great opportunity to meet like minded developers and get some quality time with the NVIDIA Team.https://www.bio-itworldexpo.com/fair-data-hackathonPowered by Discourse, best viewed with JavaScript enabled"
222,error-in-inference-operator-sub-module-tick-inference-execution-message-error-in-inference-operator-sub-module-tick-data-extraction,"If you get an error like below while running your app:This is likely due to the InferenceOp’s specification of the input tensor name (whether in inference_map or in_tensor_names) not matching the output tensor name of the upstream operator.Powered by Discourse, best viewed with JavaScript enabled"
223,healthcare-use-cases,"Hi All,We are creating the health care use cases with the use of Pretrained model i.e. TRT-pose model. I would like to know is their any further model/configuration or business rules readily available within any NVIDIA suite which we can use to identify the the activities like walking, running, sitting, falling etc.?Thanks in advance!
Regards,
ChetanPowered by Discourse, best viewed with JavaScript enabled"
224,user-pass-ssh-no-longer-works-after-flashing-clara-agx,"I recently performed a flash and installation using the SDK manager on a Clara AGX. I had already setup a user/pass on the Clara prior to the flash, and I used these credentials to authorize the flash and installation. The flash and SDK installations seemed to all finished smoothly.The IP address of the Clara was changed after the flash, and I was able to verify the new IP using ifconfig. However, when I try to SSH to this new IP address using my previous user/pass credentials, it says “Permission denied”. The default ubuntu/ubuntu credentials don’t work either, and I’m wondering how I can still access the machine via SSH, as it seems like my previous user credentials were destroyed.Hello. After you re-flashed your devkit, did you set up the same user / password on it during flashing?When prompted, (e.g. in these steps: 
Screen Shot 2023-02-03 at 7.45.08 PM722×1290 149 KB

I entered the user/password that I had set up previously, but outside of that, I did not set up any new credentials. Was this meant to be done via the SDK manager?Since you checked the “User current username/password” in your first screenshot, the same should log you in on the same reflashed unit. ubuntu/ubuntu is only for the first flashing, not for any re-flashing after.This sounds like it might be a general case similar to verification - ssh remote host identification has changed - Stack Overflow, does it look familiar?Yes, it was the same issue - thanks!This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
225,megamolbart,"MegaMolBART is a model that understands chemistry and can be used for a variety of cheminformatics applications in drug discovery. The embeddings from its encoder can be used as features for predictive models. Alternatively, the encoder and decoder can be used together to generate novel molecules by sampling the model’s latent space.Learn MorePowered by Discourse, best viewed with JavaScript enabled"
226,monai-deploy-community,"Check out the MONAI Deploy community forum for support: Issues · Project-MONAI/monai-deploy-app-sdk · GitHubPowered by Discourse, best viewed with JavaScript enabled"
227,is-there-a-smith-waterman-implementation-available-in-parabricks,"Hi just wondered if there were CUDA implementations of the well known alignment algorithms, I thought they might be part of Parabricks?Powered by Discourse, best viewed with JavaScript enabled"
228,holosan-sdk-question,"I want to convert the output tensor stream to mp4 format, how should I do it？Hello! There may be two points of interest.You could see this application where it uses H.264 elementary stream from endoscopy sample data as input and the output of the pipeline is again recorded to a H.264 elementary stream on the disk holohub/applications/h264_endoscopy_tool_tracking at main · nvidia-holoscan/holohub · GitHubYou could also see the application holohub/applications/endoscopy_tool_tracking at main · nvidia-holoscan/holohub · GitHub documented here Holoscan Sample Applications - NVIDIA Docs for the use of Video Stream Recorder, which will record to the tensor format. After saving to tensor format, you can modify the script holoscan-sdk/convert_video_to_gxf_entities.py at main · nvidia-holoscan/holoscan-sdk · GitHub to convert a tensor entity to mp4 format. (This script is originally designed for converting a mp4 to a tensor entity for being streamed in the video replayer) The modification is coming soon to the future releases.Powered by Discourse, best viewed with JavaScript enabled"
229,clara-agx-could-not-detect-a-board,"Unable to recognize Clara Agx ？Clara AGX Show: Could not detect a board
Why can’t the device connect to the sdk manager
Unable to flash, the system can still enter
I have also tried recovery mode and may not have operated correctly
Do you have a tutorial on initializing devices1231424×918 168 KB
471375×893 76.5 KBHi there, can you confirm that this is a Clara AGX developer kit you’re flashing? The steps under “Follow these steps to reset the Clara AGX Developer Kit” should put the unit into recovery mode for Manual Setup in SDKM.  holoscan-docs/devkits/clara-agx/clara_agx_user_guide.md at main · nvidia-holoscan/holoscan-docs · GitHubHi ,
Perhaps some configurations have been deleted,
and the icon on the hard drive seems different from before.
It may be due to a mistake when using disks.
I want to reinstall the system. Is there any way?
11706×1280 182 KB
21706×1280 139 KBHi there, yes you can reflash your system by following the same user guide holoscan-docs/devkits/clara-agx/clara_agx_user_guide.md at main · nvidia-holoscan/holoscan-docs · GitHubI have already read the document. My problem is that the physical machine cannot recognize Clara AGX, but it can recognize the core board Jetson AGX Xavier. My device is clearly Clara AGX. Previously, it could be identified as Clara AGX
Screenshot from 2023-07-03 15-35-381920×1080 99.4 KB
Screenshot from 2023-07-03 15-35-541920×1080 262 KBOh I see, it’s likely that this may be from the developer account signed-in to SDK Manager not being registered in the Holoscan developer program.  Could you confirm you have done step 1?ok,  I tryThank you, I succeededPowered by Discourse, best viewed with JavaScript enabled"
230,vk-error-extension-not-present-while-trying-to-run-the-video-replayer-example,"Hello,I try to run the video_replayer example inside of the Docker container holoscan:v0.5.1-dgpu on my laptop.
But I have the following error:
2023-06-16 13:44:36.719] [holoscan] [info] [context.cpp:47] Vulkan Version:
[2023-06-16 13:44:36.719] [holoscan] [info] [context.cpp:47]  - available:  1.2.131
[2023-06-16 13:44:36.719] [holoscan] [info] [context.cpp:47]  - requesting: 1.2.0
[2023-06-16 13:44:36.720] [holoscan] [warning] [context.cpp:50] VK_ERROR_EXTENSION_NOT_PRESENT: VK_KHR_external_memory_capabilities - 0
terminate called after throwing an instance of ‘std::runtime_error’
what():  Failed to create the Vulkan instance.
Aborted (core dumped)I tried to implement “nvidia_icd_json=$(find /usr/share /etc -path ‘*/vulkan/icd.d/nvidia_icd.json’ -type f 2>/dev/null | grep .) || (echo “nvidia_icd.json not found” >&2 && false)” command before I run this container (it was adviced in a one topic on this forum) but it didn’t help.On my laptop I have: GPU Quadro T1000
NVIDIA-SMI 510.108.03   Driver Version: 510.108.03   CUDA Version: 11.6Could you please tell me what I am doing wrong?With the best wishes,
ValeriyHi Valeriy, could you show us the result ofIt gives an empty output both on my laptop and inside of the Docker container.Could you try passing in three env vars -e DRI_PRIME=1 -e  __NV_PRIME_RENDER_OFFLOAD=1 -e   __GLX_VENDOR_LIBRARY_NAME=nvidia to your docker run command?A correction: the env variable may need to be set outside of the docker container, rather than set inside the container via -e.Thank you very much!Powered by Discourse, best viewed with JavaScript enabled"
231,parabrick-deepvariant-run-error,"When I run deepvariant on HPC 8GPUs by a docker container limited to 6 gpus. It shows the error

image1352×415 65.6 KB
Can you help me?Thanks for your interest in Parabricks and sorry for your troubles. Although there are some hints to this in the snapshot you provide; but could you please provide a summary of the Driver and CUDA versions (perhaps the output of nvidia-smi). Also, can you share the hardware configuration of the server in question (GPU type, memory etc)?thank you for your replay. I attach the driver and cuda version here. My HPC server is HPE Appolo Gen 10 which uses 8 GPUs x 32GB, 512GB RAM and installed ubuntu1804. I install parabricks v2.4.2 and v2.5.0 by docker. But both of them show same error. Cần you @aquraini help me?
image740×552 73.7 KB
@dongoctuan.0101 there is a message asking you to check if you have enough disk space in the output and temp (/tmp y default) directories. Can you confirm that you are not running out of disk space?@mvella I am sure. Output will written to NFS 13TB. I think the problem is cudnn. Maybe it can not initialize cudnn.Powered by Discourse, best viewed with JavaScript enabled"
