,query,data
287,error-while-running-modulus-chip-2d-py,"Hello,I have encounter this error. Please advice.
Thank you.[16:12:40] - JIT using the NVFuser TorchScript backend
[16:12:40] - JitManager: {‘_enabled’: True, ‘_arch_mode’: <JitArchMode.ONLY_ACTIVATION: 1>, ‘_use_nvfuser’: True, ‘_autograd_nodes’: False}
[16:12:40] - GraphManager: {‘_func_arch’: False, ‘_debug’: False, ‘_func_arch_allow_partial_hessian’: True}
Error executing job with overrides: 
An error occurred during Hydra’s exception formatting:
TypeError(“print_exception() got an unexpected keyword argument ‘etype’”)
ValueError: could not convert string to float: ‘oid sha256:bab3dfcabf2f87a642bbb91f87d494ecfef60115f99bb6325bc6c72d9bdcecf0’The above exception was the direct cause of the following exception:Traceback (most recent call last):
File “/home/uos/MODULUS/examples/chip_2d/chip_2d.py”, line 185, in 
run()
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/modulus-22.9-py3.10.egg/modulus/hydra/utils.py”, line 91, in func_decorated
_run_hydra(
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/hydra/_internal/utils.py”, line 377, in _run_hydra
run_and_report(
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/hydra/_internal/utils.py”, line 294, in run_and_report
raise ex
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/hydra/_internal/utils.py”, line 211, in run_and_report
return func()
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/hydra/_internal/utils.py”, line 378, in 
lambda: hydra.run(
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/hydra/_internal/hydra.py”, line 111, in run
_ = ret.return_value
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/hydra/core/utils.py”, line 233, in return_value
raise self._return_value
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/hydra/core/utils.py”, line 160, in run_job
ret.return_value = task_function(task_cfg)
File “/home/uos/MODULUS/examples/chip_2d/chip_2d.py”, line 161, in run
openfoam_var = csv_to_dict(to_absolute_path(“openfoam/2D_chip_fluid0.csv”), mapping)
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/modulus-22.9-py3.10.egg/modulus/utils/io/csv_rw.py”, line 33, in csv_to_dict
values = np.loadtxt(filename, skiprows=1, delimiter=delimiter, unpack=False)
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/numpy/lib/npyio.py”, line 1356, in loadtxt
arr = _read(fname, dtype=dtype, comment=comment, delimiter=delimiter,
File “/home/uos/anaconda3/envs/modulus/lib/python3.10/site-packages/numpy/lib/npyio.py”, line 999, in _read
arr = _load_from_filelike(
ValueError: could not convert string ‘oid sha256:bab3dfcabf2f87a642bbb91f87d494ecfef60115f99bb6325bc6c72d9bdcecf0’ to float64 at row 0, column 1.Process finished with exit code 1HI @nuraliya.sheffieldThis is another Git  LFS issue, those oid sha256:bab3dfcabf2f87a642bbb91f87d494ecfef60115f99bb6325bc6c72d9bdcecf0 are from a pointer file that represents a larger data file on the repo.More info:Thank you. It works now.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
288,failing-to-run-modulus-after-loading-the-container-on-windows-subsystem-for-linux,"I am trying to install modulus on a windows machine via WSL2 and so far I managed to install the nvidia-docker and run two of the nvidia sample container (jupyter) successfully. nvidia-smi also detects the GPU driver (Geforce RTX 3060).
However when running modulus image, I get this errorAny lead how to fix this?Hi @smraniakiUnfortunately this seems to be a known issue with Nvidia Docker, a bit outside our control. There’s some information in the linked thread below that may help. If nothing works you can always try a bare metal install using pip.Hi @ngenevaIs it possible that the modulus containers are being built with the nvidia runtime enabled, and thus the injected *.so files are mistakenly included in the image? The response from Nvidia docker about issues with modulus seems to suggest this. An issue related to how the container is built would also explain why I’m able to run the PyTorch container on WSL2 without any issues, but am unable to run the Modulus containerHi @rohan.patelI cannot not fully confirm if that’s the case, but its possible one of the dependencies of Modulus is potentially causing this. In the mean time, if you don’t need PySDF, you can try building your own container using the Modulus source code (we include our dockerfile in the repo you can modify).We will look into getting some tests for WSL environments for testing for future releases. Thank you for getting back to us with info.Powered by Discourse, best viewed with JavaScript enabled"
289,adding-an-argument-to-slv-solve-for-prediction-of-trained-model,"Hi,I’m now trying to use PointwiseMonitor to predict my angle of attack of airfoil using my trained model.In my code, the general structure is:Now I plan to run in ‘eval’ mode and do prediction and adding some arguments like:Is this possible? I tried but the variable “angle_attack” is not inserted correctly:UnboundLocalError: local variable 'angle_attack' referenced before assignmentSo how should I solve this problem?Thank you.Update on my problem.I am now using slv.eval().I am trying to modify the source code such that I can use:slv.eval(AoA_test)I tried to change /opt/conda/lib/python3.8/site-packages/modulus-22.9-py3.8.egg/modulus/solver/solver.py:and /opt/conda/lib/python3.8/site-packages/modulus-22.9-py3.8.egg/modulus/trainer.pyBut somehow it still gives the same error. So what should be the way to insert argument?UnboundLocalError: local variable ‘angle_attack’ referenced before assignmentThis error means you havent defined this variable in your training script.I am trying to modify the source code such that I can use:
slv.eval(AoA_test)Instead of modifying Modulus-Sym source consider the following:Create a numpy dictionary of inputs + attack angles such as {x:[0,0,0,0], y:[1,1,1,1], aoa:[0.25, 0.35, 0.45, 0.5]} to get the outputs at point (0,1). Then create a monitor from that dictionary. Then the solver.eval() will evaluate all the given configurations. You can then increase the batch size of the Monitor to increase the calculation speed.Or just loop inside over all your AoA’s in your trainer and create a new Monitor / solver for each angle of attack (not a very good solution).But if you want to do just querying that feeds into some other process, then maybe writing a custom monitor/util would be best (should be achievable)Hi ngeneva,I need to use slv.eval(AoA_test) within an optimization loop, to couple with an optimizer something like:The AoA will be determined on the fly during the optimization by the optimizer. That’s why I can’t create a numpy dict beforehand.Hence, I thought maybe I can do a simple hack on the source code. Else, I will look into creating a new Pointwise monitor, which can accept an argument and also give a value immediately instead of saving to a csv file (and then we need to read it out).Hi @tsltaywbI see, yes for a in the loop type connection this hack would be the quickest. One thing to make sure isn’t happening is that your geometry is changing (Im assuming AoA is adjusting inlet velocity). These primitives that get added the domain sample their points once on initialization by default, so if your geometry (airfoil boundary in the x,y space) is changing then you need to re-initialize and resample. If your just changing the angle of u_infinity then you’re totally fine.If this is something that you’re planning on spending a lot of time using, I would recommend trying to build your own Monitor for this (or even eval function) to make it a little more clean and so it can return the output in memory.(me personally I would manually load the model on my own then call my custom monitor directly in this for loop, but this would require a little more familiarity with modulus-sym source code.)@ngeneva Sure, thanks for the tips. Will give it a try.I didn’t see it mentioned here but I came across it in the docs. It looks like you can also specify the following line in your Hydra config
run_mode: 'eval'https://docs.nvidia.com/deeplearning/modulus/modulus-v2209/user_guide/features/configuration.html#configPowered by Discourse, best viewed with JavaScript enabled"
290,issues-with-modulus-vtk-postprocessing,"Hello,
I am currently using modulus to solve conjudate heat transfer problems.
Can anyone show me how to visualize the output variables such as “u”,
“v”, “w”, “p” and “temperature” in the flow region and solid region separately?It would be great if someone can give me an example of using vtk to save all the variables to a mesh. I have looked into the PointVTKInferencer, but it  gives me errors because of the mask functon definition. Can I just save all the variables such as x, y, z, u, v, w, p, t all together to a vtk file and visualize the output?Hi @cxi1We have some documentation on using the VTK exporters in our user guide. It would probably be easiest to create two meshes, one for the flow and one solid region, then load these into two separate inferencers. This will generate two VTK filea you can then load together in Paraview and have a good level of control when visualizing.The VoxelInferencer, works when you dont have a mesh to sample from and is pretty easy to use if you know a bounding box.I have looked into the PointVTKInferencer, but it gives me errors because of the mask function definition.I would need some additional details about the error you are seeing. The mask function is a callable that should take the input spacial coordinates then returns a boolean value. On false, the values stored in the VTK point will be set to NaN which can be filtered out in Paraview (see the bottom of the docs here. for example).Hi @ngeneva ,
Regarding the three_fin_3d example, how to create 2 meshes for the flow and the heat sink?
For example, if the heat sink is created using the primitives geometry, but it only gives me point cloud instead of mesh, right? Also I saw all the contraints are saved as vtp file in the example, when I open it in paraview, it also shows the point cloud instead of mesh.Is there a way to convert these vtp files to vtk files and visualize them within a mesh? I saw some examples have some yaml config settings such as “save_filetype =vtk”, will that help with the mesh postprocessing? Or should I create a mesh using other CAD software?Thank you,
CeYou would need to define a mesh for the heat sink ahead of time. Continuous geometry does not have a mesh representation (its continuous), so a mesh doesn’t exist for it in this example.You have two options: use the Voxel inferencer for a solid representation or two run a mesh generation filter on the point cloud (Delaunay 3D filter in Paraview).Just as a head up Delaunay filters require tuning, can be expensive to run and / or completely fail.@ngeneva
Great tips, I will give it a try for both of the options.Hi @ngeneva ,
Above is the code for postprocessing of limerock case, which create a grid_inferencer for the limerock and the solid part. But after I opened the vti file in paraview, it only gives me a whole square domain.
Basically I wanna conduct inference on the fluid and solid region separately, do the codes above mean the same intention?  If so, how to do with this whole bounding box? will it only show the heat sink region by some filter in paraview?

Capture1648×932 131 KB
Hi @ngeneva ,
BTW, Do you know how to define the source term in modulus heat transfer example?
If I have a chip that has power of 250w, how to impose it in modulus? I notice the source
term in modulus are of the unit K/m, how to do the conversion to make it correct?
And also the three fin examples are insulated at the wall, what if I want to set up some
film coefficient of h to it to consider the air convection? How should I change the temp_grad_norm at the wall?And I found a strange thing in my code. I define the inlet temp = 300 C, outlet gradnorm = 0, and insulation at all the other walls. But when I monitor the chip temperature, it’s the same as the fluid inlet temperature of 300 C. I impose a 400k/m at the heat sink bottom, it should give me a different temperature instead of the same as fluid?
I don’t know what happened to my setup.Powered by Discourse, best viewed with JavaScript enabled"
291,pysdf-error-in-modulus-22-03,"Hello,I am trying a bare metal installation of Modulus 22.03. The operating system used is Ubuntu 20.04 LTS.The Modulus and the PySDF library installations completed without error and “examples/ldc/ldc_2d.py” was successfully executed. However, the following error occurred when executing “examples/aneurysm/aneurysm.py”.junichi@GLM:~/Modulus/examples/v22.03/examples/aneurysm$ python3 aneurysm.py
Error importing pysdf. Make sure ‘libsdf.so’ is in LD_LIBRARY_PATH and pysdf is installed
Traceback (most recent call last):
File “aneurysm.py”, line 25, in 
from modulus.geometry.tessellation.tessellation import Tessellation
File “/home/junichi/.local/lib/python3.8/site-packages/modulus-22.3-py3.8.egg/modulus/geometry/tessellation/tessellation.py”, line 11, in 
import pysdf.sdf as pysdf
ImportError: libsdf.so: cannot open shared object file: No such file or directoryThe above error was avoided by modifying line 11 in “Modulus/modulus/geometry/tessellation/tessellation.py” as follows.import pysdf.sdf as pysdfimport pysdf as pysdfHowever, when “aneurysm.py” was run again, the following error occurredjunichi@GLM:~/Modulus/examples/v22.03/examples/aneurysm$ python3 aneurysm.py
training:
max_steps: 1500000
grad_agg_freq: 1
rec_results_freq: 10000
rec_validation_freq: ${training.rec_results_freq}
rec_inference_freq: ${training.rec_results_freq}
rec_monitor_freq: ${training.rec_results_freq}
rec_constraint_freq: 50000
save_network_freq: 1000
print_stats_freq: 100
summary_freq: 1000
amp: false
amp_dtype: float16
ntk:
use_ntk: false
save_name: null
run_freq: 1000
profiler:
profile: false
start_step: 0
end_step: 100
name: nvtx
network_dir: .
initialization_network_dir: ‘’
save_filetypes: vtk
summary_histograms: false
jit: false
device: ‘’
debug: false
run_mode: train
arch:
fully_connected:
target: modulus.architecture.fully_connected.FullyConnectedArch
layer_size: 512
nr_layers: 6
skip_connections: false
adaptive_activations: false
weight_norm: true
loss:
target: modulus.aggregator.Sum
weights: null
optimizer:
params:
compute_gradients: adam_compute_gradients
apply_gradients: adam_apply_gradients
target: torch.optim.Adam
lr: 0.001
betas:
- 0.9
- 0.999
eps: 1.0e-08
weight_decay: 0.0
amsgrad: false
scheduler:
target: custom
name: tf.ExponentialLR
decay_rate: 0.95
decay_steps: 15000
batch_size:
inlet: 1100
outlet: 650
no_slip: 5200
interior: 6000
integral_continuity: 310
custom: ???

Error executing job with overrides: [  ]
Traceback (most recent call last):
File “aneurysm.py”, line 153, in run
interior = PointwiseInteriorConstraint(
File “/home/junichi/.local/lib/python3.8/site-packages/modulus-22.3-py3.8.egg/modulus/continuous/constraints/constraint.py”, line 399, in __init__
invar = geometry.sample_interior(
File “/home/junichi/.local/lib/python3.8/site-packages/modulus-22.3-py3.8.egg/modulus/geometry/tessellation/tessellation.py”, line 375, in sample_interior
sdf_field, sdf_derivative = self.sdf(sampled_points)
File “/home/junichi/.local/lib/python3.8/site-packages/modulus-22.3-py3.8.egg/modulus/geometry/tessellation/tessellation.py”, line 64, in _sdf
sdf_field, sdf_derivative = pysdf.signed_distance_field(
AttributeError: module ‘pysdf’ has no attribute ‘signed_distance_field’

Set the environment variable HYDRA_FULL_ERROR=1 for a complete stack trace.I would appreciate it if you could advise me how to resolve this error.Best regards,
Junichi FukuiI faced the same issue. I used the pysdf from the older version with the older steps. It works fine.Thank you for your advice! I will try to run the tutorial with the older version of pysdf library.Hello, unfortunately we decided to pull the pysdf support for the bare metal installation because it became too cumbersome to maintain. This is reflected in the installation instructions. If the tessellated geometry module is required then we suggest using the Docker image. We are pushing now to have pysdf released as a separate library but don’t have any release date for this. In the mean time we are looking into a slower fallback option when pysdf is not installed.Hi I managed to install pysdf in the bare metal installation using the provided egg file via easy_install. Here are the stepsdowngrade setuptools (pip3 install setuptools==42.0.0) since easy_install command is not exposed in the latest setuptools versions. see ref.install the provided egg filecd path_to_modulus_source_code/modulus/external/eggs
python3 -m easy_install pysdf-0.1-py3.8-linux-x86_64.eggyou can make sure the installation is successful by checking pip3 list. You can also upgrade setuptools back to the latest version.add libsdf.so to your LD_LIBRARY_PATHthen you can successfully run aneurysm.py without changing the source code.Hi, I’m now using 22.09 and using bare metal installation. I tried the mtd by zhongyf111.Step 1 is ok but step 2 is not cos the egg file is not found. I went to take the 22.03 version and run the command.The lib file is @ /opt/conda/lib/python3.8/site-packages/pysdf-0.1-py3.8-linux-x86_64.egg/pysdf/sdf.cpython-38-x86_64-linux-gnu.so.I also copied libsdf.so from 22.03 and put it in the same dir and the dir to the LD_LIBRARY_PATH. However, it’s still not working:Hope someone can help.Hi zhongyf111,I realised that there’s some errors with my mtd. Now I did it this way:
As I do not have root, I have to install using:python3 -m easy_install --prefix=/home/svu/tsltaywb/.local pysdf-0.1-py3.8-linux-x86_64.eggI copied the libsdf.so into a dir and add it to LD_LIBRARY_PATH.Now the error msg I got is:tsltaywb@volta01:~/hpctmp_tsltaywb/modulus/examples_2209/aneurysm$ python aneurysm.py
[21:08:15] - JitManager: {‘_enabled’: False, ‘_arch_mode’: <JitArchMode.ONLY_ACTIVATION: 1>, ‘_use_nvfuser’: True, ‘_autograd_nodes’: False}
[21:08:15] - GraphManager: {‘_func_arch’: False, ‘_debug’: False, ‘_func_arch_allow_partial_hessian’: True}
/home/svu/tsltaywb/.local/lib/python3.8/site-packages/modulus-22.9-py3.8.egg/modulus/geometry/tessellation.py:90: RuntimeWarning: divide by zero encountered in divide
np.full(x.shape, triangle_areas[index] / x.shape[0])
terminate called after throwing an instance of ‘std::runtime_error’
what():  the provided PTX was compiled with an unsupported toolchain.
Aborted (core dumped)Anyone can help? Btw, I’m running in a cluster.what does “pysdf from the older version” means? can you give an link to this old version? thank you so muchPowered by Discourse, best viewed with JavaScript enabled"
292,accessing-for-manipulation-in-python-saving-to-csv-etc-optimization-history-training-history-from-tensorboard-files,"Hi, title of the question sums up my question: I want to access (for manipulation in python/Saving to csv etc) Optimization History (Training History) from Tensorboard files.Is there a way to do this? Thanks.  I am not very familiar with tensorboard, have simulation results, and would like to use the loss function values over the course of (say, adam and lbfgs) optimizationThanks!Hi @ctalbotI know the Tensorboard package has some methods for accessing the raw data as Pandas dataframes. Perhaps you could use the information in this tutorial: Accessing TensorBoard Data as DataFrames  |  TensorFlowOtherwise you could edit the trainer class to save the loss value to a CSV manually which would be pretty straight forward.Powered by Discourse, best viewed with JavaScript enabled"
293,cuda-out-of-memory-error-after-adding-a-pointwisemonitor,"Hi,I trained a model using Modulus 22.09 to predict the flow field for a 2D airfoil with varying angle of attack and inlet velocity. I am trying to calculate the error between the model’s predictions and the validation data, specifically the error in u, v, and p. To do this, I created a PointwiseMonitor to calculate the desired error values.However, I encountered a CUDA out of memory error as the following:The PointwiseMonitor is implemented as the following:I suspect that this section of the code may be the cause. I am currently investigating the issue and am unsure why it is happening. I was wondering if there is a better way to calculate the error between the model output and target values, and would appreciate any help in advance.Thank you.Hi @TinsenLYI would encourage you to use validator nodes for comparing between target and output data. For example the annular ring is a good example that uses openfoam data from a CSV.Monitors have no batch processing (typically just use for like a few points of interest, like pressure at the nose of a object in a fluid flow). So thats the reason your seeing a memory issue. Validators will process things in batches which you can define.Powered by Discourse, best viewed with JavaScript enabled"
294,training-on-loaded-meshes,"Hello!Is it possible to load the mesh generated by another solver and train SimNET on its nodes?The training domain then would have only those mesh nodes as points which would be too few. The data driven networks can be trained on mesh data since there is plenty of training data but the physics driven networks, the network is solving for the PDEs and the losses need to be evaluated on the domain in a near continuous manner.Powered by Discourse, best viewed with JavaScript enabled"
295,modulus-prediction-based-on-the-trained-model,"How can I make prediction once the model is trained?
Let say I’ve trained the LDC case from the tutorial, and would like to make prediction for various lid velocities. It wasn’t explained in the tutorial. Any clue?Hi @smraniakiPlease the following post here with some information:The easiest way is to set up a slimmed down version of your training script with just an inferencer in it and a dataset of the cases you want to test on (then use solver.eval()).The ov.py in inferencers has some more direct inference methods that avoid the use of the Modulus trainer which could be useful if you prefer a more traditional PyTorch inference script.Hello. I actually have the same question. All links that were posted to gitlab no longer appear to be valid. I cannot find the modulus project in gitlab. Do you have any updated links?Thank you for your help.@tstoneDid you register for access to the Modulus GitLab project? If so and you have access to https://gitlab.com/nvidia/modulus/modulus these links should work.I have a gitlab account but I do not see the option to register access to Modulus Gitlab project. Do you have the registration link? When I clink the URL you provided I get a 404 error “page not found”Please see the Modulus download page on DevZone and register your GitLab account there. Then you should gain access, please use the following thread if you still have issues:That’s perfect. I typically train a model and load it into another notebook to perform inference. I saw the load_network function in the trainer.py. Is it possible to pass the configuration file into the network_load function so that I can load the model? If not how is this normally done in modulus?Yep, thats correct.The load_model function does the loading of the checkpoint. This method composes the path of the checkpoint file based on i_dir + ""/"" + model.checkpoint_filename which is the output folder and the checkpoint file name. The information provided to both this function and others in the trainer class are based on your parsed config, in other words you need to go through the trainer class if you want it to be automated using your YAML.The checkpoint file path is then passed to the model.load function inside the Arch class (basically torch load at this point). So if you want to do things manually you call your model’s .load() function and give it the path of the PyTorch checkpoint.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
296,results-and-post-processing,"How validation results (ground truth, DeepONet prediction, and difference, respectively) are produced.
Fig. 95 DeepONet validation result, sample 1
what changes we need to get these image validation results are produced, when we run this DeepONet ( [Problem 3: Darcy flow (data-informed)]) we do not get these validation result.Hi @big4085bossIndeed, unfortunately the DeepONet example was contributed without a validation plotter like the other Darcy examples. But Modulus  has support of users adding their own plotters either embedded into TensorBoard or even exporting to VTK formats.Have a look at the post processing part of the forums for some documentation and examples.Powered by Discourse, best viewed with JavaScript enabled"
297,how-to-use-exact-continuity-in-2d-cases,"Hi there,I have a question on how to use the exact continuity in 2D cases.My error message:My code:

image492×520 12.2 KB
How do I use the function “curl” in this 2D case?Many thanks in advance.Hi @jflatterRight now the curl requires all three dimensions to calculate. I’m not sure if this would work (we have not tried exact continuity in 2D as far as I know), but you could feed in a constant z value of zero to all your inputs.The easiest way to do this would be via the parameterization parameter in the constraint. A simple example of this can be seen in the wave example. Again, not sure if this will work properly but this would be a quick hack to try.Powered by Discourse, best viewed with JavaScript enabled"
298,errors-occured-when-training-fourcastnet-with-multiple-gpu,"I tried to train fourcastnet model with 2 or more GPUs, but some errors occurred.
The training on only 1 GPU was working properly in my environment.
I ran my training script in modulus:22.09 docker image with 2 v100 gpus, usingmpirun -n 2 --allow-run-as-root python fcn_era5.py
The driver and cuda version are: Driver Version: 460.106.00   CUDA Version: 11.2
Any suggestion that I can solve these issues?The errors :

image1508×654 55 KB


image996×506 20.3 KB
Hi @yswang891121Based on when the error occurred, seems this is an issue with the cuda graphs getting recorded. Please try turning cuda graphs off by adding the following to your configuration.I noted that in the NCCL documentation, cuda graph support with NCCL is only support CUDA version 11.3+, so this could be an older driver issue. Try just shutting of cuda graphs first before a driver update.Thank you, it works!  but how does  cuda_graphs affect training if it’s turned off?Hi @yswang891121This can impact performance for some problems (many see some speed up using CUDA graphs, it depends). You’ll need to do a driver update to use them. Check out these articles for background on cuda graphs in PyTorch and cuda graphs in Modulus for more information.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
299,create-2022-2-0-rc-15-extension-modulus-fpga-could-not-be-activated-and-suddenly-create-application-is-shutdown,"I am using the Create 2022.2.0.rc.15 version, and I activated Modulus Core Extension to test Modulus.
Afterwards, I tried to activate Modulus FPGA Extension, but the Create app did not respond and then shut down suddenly.
For this, attach the log file in the following path:
/home/nvidia/.nvidia-omniverse/logs/Kit/Create.Next/2022.2/kit_20230102_095142.logHi @seungha.leeIs the Modulus core and UI extension able to be enabled properly on its own? I cannot tell much from this error log unfortunately. Please be sure you are using the correct launch commands.Powered by Discourse, best viewed with JavaScript enabled"
300,cannot-git-clone-modulus-examples-from-gitlab,"Hi @ngeneva I have now been granted access to the repo (through dev zone). Thanks so much!Hi, I have the same issue.
My gitlab username is:zhhwssThanks for your help.
Regards,Hi @517287648Can you please confirm that you’ve submitted the access forum on dev zone using your correct username? Thanks!I am having the same issue trying to access Nvidia Modulus source code on Gitlab. My user name is swapan2.  Can you please help ?
image1186×184 9.09 KB

yes,  I can confirm that. The above picture is my submission history.Same issue here.The language keeps changing here and there so the updated examples are the main source.Sent my registration more than 6 months ago and nothing.My GitLab username is    farrateHi @swapan and @517287648You should be added to the Gitlab repo. Please follow up if you’re still not. Thanks!Will get the engineers to add you. Thank you for your patience.@ngeneva
hi, Same issue here
My GitLab username is liulei277Since i have submitted wrong username “liulei”. How could I change my username to access nvidia GitLabWhere are the examples?The Modulus GitLab repository at https://gitlab.com/nvidia/modulus is sending me to a “404 Page Not Found” error.Did you misplaced the folder? Is it a registration error?I had the same issue here. I could access: https://gitlab.com/nvidia/modulus/examples, however the git clone:returned:This is due to the fact that the access was being performed throughout my GitHub account by default. There must be a faster solution, but I solved the issue by forking the repository nvidia/modulus/example to my account (e.g. to [my_user]/example) and cloning it:This prompted me to my GitLab login, allowing me to clone the forked version without problem (and the original code, afterwards).Hi @user39440You should have access now, please verify. Thanks.Hi @liulei2770919You should be added now.Hi:Thanks for the access. I will continue building the PINNs solution to my IDE using the detailed examples.A while ago I asked about the lack of integral conditions, like d/dx u(x) + Integral (-1 to 1) u(Tau) d Tau = 1, but unfortunately NVIDIA said that it was not available directly. Maybe through a modification of current classes. I will have to deal with that eventually.The next step is to use DeepOnets. I remember having issues last year when using a non-trivial outvar function. I hope the issue was resolved.RegardsFelipe Arrate, PhDSenior Research Data ScientistVarian Medical Systems a Siemens-Healthineers companyPalo Alto, CalfironiaHi, I cannot access the Gitlab examples.
I have already get Gitlab account registered. It mentions I have already submitted this form. But I never receive the email.My gitlab username is alofil98There is no example folder in the github repo mentioned here Modulus | NVIDIA NGC and the address is :(NVIDIA/modulus: A PyTorch based deep-learning toolkit for developing DL models for physical systems (github.com))I don’t know how I can register my gitlab account on the gitlab group. Can you help me with this?Hi @mshishehExamples for Modulus are now completely public on Github.Gitlab repositories are deprecated, replaced with new Github repositories.Powered by Discourse, best viewed with JavaScript enabled"
301,bcs-for-2d-unsteady-channel-flow,"Hi,I would like to simulate 2D unsteady channel flow for arbitrary geometry.
I guess that it is suitable to do such simulation by using the Moving Time Window Method as like Taylor Green Vortex Decay (section 6 in the simnet user guide).
To do this, I should modify “def make_periodic_boundary…” in the Solver domain in taylor_green.py.
However, I have no idea which boundary condition should be written in the Solver domain.
Is it OK to write geo.boundary_bc(…) in the Solver domain as like the Train domain in the ldc_2d.py?Hi,My problem was been already resolved.
In the TrainDomain, it is correct to set boundary conditions as like ldc_2d case.Thanks.Powered by Discourse, best viewed with JavaScript enabled"
302,no-variables-to-optimize,"I’m trying to solve a 3D flow problem with SimNet but keep getting this exception: “No variables to optimize”. I’ve tried changing the boundary conditions but to no avail. Not sure if my system is over constrained, under constrained, or what else might be causing this issue. I have attached the full terminal output, which includes the exception stack trace. Thanks!exception_stack_trace.txt (6.5 KB)Can you please attach your script for this example?I realized it was a silly mistake, I made a class that inherited from TrainDomain but forgot to use it. I accidentally set train_domain to TrainDomain instead of my subclass when I inhereted from Solver. That’s why I got “No variables to optimize”, because the solver didn’t get any boundary conditions.
Ex:class MyTrain(TrainDomain):
…  # implementation hereclass MySolver(Solver):
train_domain = TrainDomain  # should be: train_domain = MyTrain
…This topic was automatically closed 2 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
303,news-simnet-isc-2021,"Join us @ ISC 2021 as we speak about SimNet and the infinite possibilities that SimNet can unlock for you and your simulation needs!
https://app.swapcard.com/widget/event/isc-high-performance-2021-digital/planning/UGxhbm5pbmdfNTMxMzg5Powered by Discourse, best viewed with JavaScript enabled"
304,differential-equation-cannot-take-in-a-range-of-values-for-one-of-its-coefficent,"Hello, I am working on a PINNs model and the last line in my section of code below represents a differential equation, which includes an end term with a coefficient k.
k is a separate equation which I also defined below, and it takes in a range of temp values to give a range of k values.#numpy imported as np
class PFR_equation2D(PDE):
name = “PFR_equation2D”The differential equation cannot take in a range of k values. I’ve tried using a for loop for k, but that didn’t work. How can I go about this?
Thank youHi @nga77It seems to me that you should not set the value of k here but rather parameterize it (so sample it while generating training points). We use this approach for time-series problems which have a similar range requirement.See the ODE spring mass example.  The input variable t is set as an input and sampled when generating training points via parameterization=time_range.Powered by Discourse, best viewed with JavaScript enabled"
