,query,data
10,error-smclk-0-when-i-using-tensorrt8-6-with-cuda12-on-rtx4070,"An Error when use trtexec on RTX4070TensorRT Version: TensorRT-8.6.1.6.Windows10.x86_64.cuda-12.0
GPU Type: RTX4070
Nvidia Driver Version: 535
CUDA Version: 12.0.1_528
CUDNN Version: 8.9.2.26
Operating System + Version: Win10
Python Version (if applicable):
TensorFlow Version (if applicable):
PyTorch Version (if applicable):
Baremetal or Container (if container which image + tag): BaremetalUse this to Export yolov8s.onnx
yolov8s.onnx (42.8 MB)Export yolov8s.onnx from GitHub - ultralytics/ultralytics: NEW - YOLOv8 🚀 in PyTorch > ONNX > CoreML > TFLite by cmd  yolo detect export model=yolov8s.pt format=onnxthen copy to path of trtexec.exe and run cmd .\trtexec.exe onnx=yolov8s.onnx,I get an error Error[1]: Unexpected exception KTM assertion failure: C:\_src\externals\ktm\src\timingModel.cpp:382  smClk > 0here is my log
error.log (687.2 KB)Hi,
Request you to share the ONNX model and the script if not shared already so that we can assist you better.
Alongside you can try few things:This NVIDIA TensorRT 8.6.1 Quick Start Guide is a starting point for developers who want to try out TensorRT SDK; specifically, this document demonstrates how to quickly construct an application to run inference on a TensorRT engine.import sys
import onnx
filename = yourONNXmodel
model = onnx.load(filename)
onnx.checker.check_model(model).
2) Try running your model with trtexec command.master/samples/trtexecNVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...
In case you are still facing issue, request you to share the trtexec “”–verbose"""" log for further debugging
Thanks!yolov8s.onnx (42.8 MB)
Here is the onnx fileerror.log (687.2 KB)Hi,Based on the following logs, looks like CUDA report the device clock incorrectly.[07/05/2023-09:50:21] [I] === Device Information ===
[07/05/2023-09:50:21] [I] Selected Device: NVIDIA GeForce RTX 4070
[07/05/2023-09:50:21] [I] Compute Capability: 8.9
[07/05/2023-09:50:21] [I] SMs: 46
[07/05/2023-09:50:21] [I] Device Global Memory: 12281 MiB
[07/05/2023-09:50:21] [I] Shared Memory per SM: 100 KiB
[07/05/2023-09:50:21] [I] Memory Bus Width: 192 bits (ECC disabled)
[07/05/2023-09:50:21] [I] Application Compute Clock Rate: 0 GHz
[07/05/2023-09:50:21] [I] Application Memory Clock Rate: 0 GHz
[07/05/2023-09:50:21] [I]
[07/05/2023-09:50:21] [I] Note: The application clock rates do not reflect the actual clock rates that the GPU is currently running at.Could you please run the following CUDA sample and confirm if it works fine.The installation instructions for the CUDA Toolkit on Linux.//github.com/NVIDIA/cuda-samples/tree/master/Samples/1_Utilities/deviceQueryThank you.Powered by Discourse, best viewed with JavaScript enabled"
11,trying-to-deploy-gptj-with-no-success,"Hi
I am trying to deploy GPT- J model on the triton server but I am having no luck.
I have followed this blog post https://developer.nvidia.com/blog/deploying-gpt-j-and-t5-with-fastertransformer-and-triton-inference-server/
but this wget mystic.the-eye.eu/public/AI/GPT-J-6B/step_383500_slim.tar.zstd files doesn’t seem to exist if anyone who has set a triton server successfully can share any documentation that would be great.ThanksPowered by Discourse, best viewed with JavaScript enabled"
12,practical-aspects-about-neural-networks-quantization-with-tensorrt,"I am currently exploring the topic of deep learning model quantization techniques. In the official NVIDIA’s Tensor RT documentation, we can see that Tensor RT supports quantization and applies it to activation and weights of the provided model.I am working with a repository that proposes explicit (with the pytorch_quantization library) and implicit quantization (implemented by Builder object from Python API).I would like to better understand the details described in the Explicit Versus Implicit Quantization section.When performing explicit quantization, I provide an ONNX graph with Q/DQ nodes to be converted to a ‘.trt’ file. Can I assume that all fake quantization nodes (as seen by Netron, for example) will be replaced by real INT8 operations of the associated layers?Moreover, the following statement from the above documentation doesn’t provide too much detail about which operations are quantized or not in implicit quantization:“When processing implicitly quantized networks, TensorRT treats the model as a floating-point model when applying the graph optimizations, and uses INT8 opportunistically to optimize layer execution time. If a layer runs faster in INT8, then it executes in INT8. Otherwise, FP32 or FP16 is used. In this mode, TensorRT is optimizing for performance only, and you have little control over where INT8 is used - even if you explicitly set the precision of a layer at the API level, TensorRT may fuse that layer with another during graph optimization, and lose the information that it must execute in INT8. TensorRT’s PTQ capability generates an implicitly quantized network.”What strategies can I use for profiling an inference run from a serialized network generated by TensorRT?I have already tried Nsight Systems and trtexec with profiling options, but I only get timing information with these two tools. Would you have another profiling approach that could allow me to verify the operation precision in every model layer during an evaluation process?Hi,
Can you try running your model with trtexec command, and share the “”–verbose"""" log in case if the issue persistmaster/samples/trtexecNVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...You can refer below link for all the supported operators list, in case any operator is not supported you need to create a custom plugin to support that operationAlso, request you to share your model and script if not shared already so that we can help you better.Meanwhile, for some common errors and queries please refer to below link:This is the revision history of the NVIDIA TensorRT 8.6 Developer Guide.This is the revision history of the NVIDIA TensorRT 8.6 Developer Guide.Thanks!Powered by Discourse, best viewed with JavaScript enabled"
13,approval-pending,"Dear JAX developers, thanks for this container. I was wondering if I could be granted access to it (my request is pending). Thanks!Access granted! We’d love to hear about your use case and what JAX libraries you’re using.Powered by Discourse, best viewed with JavaScript enabled"
14,exclude-tacticsources-from-ibuilderconfig,"Hello!
Since my TensorRT code running on Nano based on: https://github.com/noahmr/yolov5-tensorrt is consuming cca 1 GB RAM I’d like to decrease memory usage by - according your advice - excluding CUDNN from “tactic sources”.
Problem is: I can’t find how exactly to perform this exclusion (neither in TRT doc nor forum)?I tried it inside /src/yolov5_builder.cpp (which is now part of my app) like this, but doesn’t seem to exclude:Beside CUDNN I’d like to attempt exclusion of CuBLAS/CuBLASLt, so question applies to that as well
Many thanks!TensorRT Version : 8.0.1
GPU Type : Jetson Nano (Maxwell)
CUDA Version : 10.2
CUDNN Version : 8.2.1
Operating System + Version : Ubuntu 18.04 (Jetpack 4.6)Hi,This looks like a Jetson issue. Please refer to the below samples in case useful.Hello AI World guide to deploying deep-learning inference networks and deep vision primitives with TensorRT and NVIDIA Jetson. - GitHub - dusty-nv/jetson-inference: Hello AI World guide to deployin...An easy to use PyTorch to TensorRT converter. Contribute to NVIDIA-AI-IOT/torch2trt development by creating an account on GitHub.For any further assistance, we will move this post to to Jetson related forum.Thanks!Sir, not sure if we understood well: inference is implemented and works OK I just want to decrease RAM usage by excluding tactic sources-an approach you suggested in my previous thread. I think I just need (correct) argument(s) for config->setTacticSources() call… And it is C++any opinions on this?Hi @JoleCRO ,
Quoting from TRT developer guide.TensorRT’s dependencies (NVIDIA cuDNN and NVIDIA cuBLAS) can occupy large amounts of device memory. TensorRT allows you to control whether these libraries are used for inference by using the TacticSources (C++, Python) attribute in the builder configuration. Note that some plugin implementations require these libraries, so that when they are excluded, the network may not be compiled successfully.Each of the tactic source is explained here along with their default statusPowered by Discourse, best viewed with JavaScript enabled"
15,calibration-file-problem-between-different-versions-of-tensorrt,"I have a calibration file generated on Tensorrt 8.5, int8 model with this file gives good accuracy. When I reuse this file to generate int8 model on Tensorrt 8.2, performance of model is reduced much. What is happen?Note: I calibrate int8 model on Tenssort8.2 but acc is not good. This is the reason why I reuse calibration file from Tensorrt8.5. My device is Jetson Xavier.Hi, Please refer to the below links to perform inference in INT8master/samples/sampleINT8NVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...1777.21 KB
Thanks!I have done calibration and inference. Are you bot?When I reuse this file to generate int8 model on Tensorrt 8.2Hi,The calibration cache data is portable across different devices as long as the calibration happens before layer fusion. Specifically, the calibration cache is portable when using the IInt8EntropyCalibrator2 or IInt8MinMaxCalibrator calibrators, or when QuantizationFlag::kCALIBRATE_BEFORE_FUSION is set. This can simplify the workflow, for example by building the calibration table on a machine with a discrete GPU and then reusing it on an embedded platform. Fusions are not guaranteed to be the same across platforms or devices, so calibrating after layer fusion may not result in a portable calibration cache. The calibration cache is in general, not portable across TensorRT releases.Please refer to the developer guide for more information.This is the revision history of the NVIDIA TensorRT 8.6 Developer Guide.Thank you.The calibration cache is in general, not portable across TensorRT releases.Thank you so much.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
16,give-me-a-serialized-model-how-to-determine-it-is-fp32-or-fp16,"give me a serialized model , how to determine it is  fp32 or fp16?   and i donnot know parameters in serializingTensorRT Version: 8.2.4
GPU Type: 1660ti
Nvidia Driver Version: 530
CUDA Version: 11.6
CUDNN Version: 8.2.1
Operating System + Version: win10
Python Version (if applicable): 3.9.7
TensorFlow Version (if applicable):
PyTorch Version (if applicable): 1.9.0
Baremetal or Container (if container which image + tag):Please attach or include links to any models, data, files, or scripts necessary to reproduce your issue. (Github repo, Google Drive, Dropbox, etc.)Please include:Hi,
Request you to share the ONNX model and the script if not shared already so that we can assist you better.
Alongside you can try few things:This NVIDIA TensorRT 8.6.0 Early Access (EA) Quick Start Guide is a starting point for developers who want to try out TensorRT SDK; specifically, this document demonstrates how to quickly construct an application to run inference on a TensorRT...import sys
import onnx
filename = yourONNXmodel
model = onnx.load(filename)
onnx.checker.check_model(model).
2) Try running your model with trtexec command.master/samples/trtexecNVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...
In case you are still facing issue, request you to share the trtexec “”–verbose"""" log for further debugging
Thanks!my serialized model is serialized with c++ project, can it is validated in python script?i run it ‘–verbose’,but cannot find  information about it

企业微信截图_16825024547520890×393 6.75 KB


企业微信截图_16825024944979952×471 11.6 KB


企业微信截图_16825025322335963×237 6.45 KB
Hi @shaoyan_shi93 ,
I am afraid that the data type is logged in only during the build phase.ThanksPowered by Discourse, best viewed with JavaScript enabled"
17,approcal-pending,"Hi, I was wondering if my request could be approved soon? It is currently pending. Thank you!Access granted! We’d love to hear about your use case and what JAX libraries you’re using.Powered by Discourse, best viewed with JavaScript enabled"
18,tensorrt-installation-with-cudnn-8-5-0,"I would like to install TensorRT on my system, but cannot find a version of TensorRT with cuDNN 8.5 inside its support matrix. Is there any backwards compatibility across cuDNN versions, or am I out of luck with my system configuration?Hi @acardaras ,
You can use the TRT container as mentioned here which matches to set of your requirement.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
19,yolov4-tensorrt-loading-iplugincreator-not-found-error,"I mad a yolov4 tensorrt engine file using cv notebook samples of tao toolkit in python virtual envirionment, and the model was validated by using tao inference. It worked fine.But When I tried to load in tensorRT. I got the error like this.<_io.BufferedReader name=‘./trt.engine’>
[03/31/2023-05:23:57] [TRT] [E] 1: [pluginV2Runner.cpp::load::300] Error Code 1: Serialization (Serialization assertion creator failed.Cannot deserialize plugin since corresponding IPluginCreator not found in Plugin Registry)
[03/31/2023-05:23:57] [TRT] [E] 4: [runtime.cpp::deserializeCudaEngine::66] Error Code 4: Internal Error (Engine deserialization failed.)What is the problem?TensorRT Version: 8.5.1
GPU Type: 3090 TI
Nvidia Driver Version: 530.30.02
CUDA Version: 12.1
CUDNN Version: 8.8.1
Operating System + Version: Ubuntu 22.04
Python Version (if applicable): 3.10
TensorFlow Version (if applicable):
PyTorch Version (if applicable):
Baremetal or Container (if container which image + tag):Please attach or include links to any models, data, files, or scripts necessary to reproduce your issue. (Github repo, Google Drive, Dropbox, etc.)Please include:Hi,
Please refer to below links related custom plugin implementation and sample:This Samples Support Guide provides an overview of all the supported NVIDIA TensorRT 8.6.0 Early Access (EA) samples included on GitHub and in the product package. The TensorRT samples specifically help in areas such as recommenders, machine...TensorRT is an SDK for high performance, deep learning inference. It includes a deep learning inference optimizer and a runtime that delivers low latency and high throughput for deep learning…While IPluginV2 and IPluginV2Ext interfaces are still supported for backward compatibility with TensorRT 5.1 and 6.0.x respectively, however, we recommend that you write new plugins or refactor existing ones to target the IPluginV2DynamicExt or IPluginV2IOExt interfaces instead.Thanks!Thanks for the quick response. I will take a look at the sample you gave me.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
20,cudnn-reduce-tensor-doesnt-respect-input-data-formats,"Hi,
I’m using cudnnReduceTensor to calculate channel-wise average of the input. To do that I set alpha to 1/n and cudnn reduce descriptor to ADD. My input and output tensors are set to NHWC format. Everything is in float. But cudnnReduceTensor treats the input array in NCHW format anyway. I’m using CuDNN (v8201). Is this a bug or something else?Hi @dhananjt
Can you please share with us an API and error log?ThanksHas this issue been resolved?  I’m having an issue that looks like what he’s talking about.  I’m just doing a simple average along the images dim in order to calc the average error over all the images in a batch.The resulting image that comes out looks like it’s not coming out as NHWC.EDIT:  I set the output tensor’s format to CUDNN_TENSOR_NCHW and it worked…Can you at least update the docs about how reductions output?  Although, this really doesn’t help as I’d like to then pass that avg error back through my network…and it’s all in NHWC.  Sheesh.EDIT:  And just to be more clear.  Even though I set the output tensors format to NCHW, I can still save the image as the data in the tensor is still NHWC.  Maybe I’m confused over how the format flag works?  I’d think it’d inform any function on how the data in the tensor is actually stored.  Very strange.I couldn’t solve my issue. I had tried everything (including ensuring tensors’ formats).
I ended up switching to PyTorch as it provides a wrapper around CUDA.Powered by Discourse, best viewed with JavaScript enabled"
21,how-to-contribute-to-quickstart-scripts,"I have noticed some small changes that could be made to improve the quickstart scripts.  Can I contribute to these some where?HI @ryeinThanks for your interest in RivaThanks for your extending help for contribution, we really appreciate,Apologies, the Riva code base is internal ,if you can share your changes/insights over a document (if possible), i can certainly take this up with Riva team and bring it up with themThanksin riva_start.sh line 93 if you aren’t running tegra it doesn’t actually connect the ports properly at least on my distro.so if you change the code to
docker_run_args=""-p 8000:8000 -p 8001:8001 -p 8002:8002""it works properlyNot sure if the devs are running their docker instances in another way that causes this issue, but if you run it as a normal user I had this issue.Powered by Discourse, best viewed with JavaScript enabled"
22,segmentation-fault-errors-and-some-other-deserialize-the-cuda-engine-failed,"Hello, I changed the config and everything else according to instructions from linghu8812/tensorrt_inference (github.com). Next, I ran commands for yolov7 and errors started popping up at startup.If you run without sudo, Segmentation Fault (core dumped) pops up.And if you run with sudo, then another error pops up.I attached a photo to demonstrate the errors.I would be grateful for help with solving the problem!I use a custom yolov7 model with its own weights.TensorRT Version: 7.2.2.3
GPU Type: NVIDIA RTX 2070
CUDA Version: 11.1
Operating System + Version: Ubuntu 20.04249795877-2e76949c-c7c6-4ec5-8914-7a2859cc45791920×1080 306 KBHi,It looks like you’re using a very old version of TensorRT. We highly recommend that you try  the latest TensorRT version 8.6 and let us know if you still face the same issue.Thank you.Powered by Discourse, best viewed with JavaScript enabled"
23,tensorrt-fp8-support,"Unable to run inference using TensorRT FP8 quantizationTensorRT Version: 8.6.1
GPU Type: RTX 4070 Ti
Nvidia Driver Version: 530
CUDA Version: 12.1
CUDNN Version: 8.9.2.26
Operating System + Version: Ubuntu 22.04 LTS
Python Version (if applicable): 3.10
TensorFlow Version (if applicable): —
PyTorch Version (if applicable): —
Baremetal or Container (if container which image + tag): baremetalNVIDIA claimed that the new 4th gen TensorCores support FP8 quantization.
So I have an RTX 4070 Ti (ada lovelace archi.) which has the 4th Gen of TensorCores and suport FP8 format. So I have installed CUDA 12.1 and TensorRT 8.6.1 which include kFP8 data type for FP8 format.However, I cannot successfully run inference using FP8. INT8 on the other hand works fine but FP8 is not working.Here I have found in limitations section that FP8 is not supported in TensorRT yet.So basically FP8 is implemented in TensorRT 8.6.1 but it is not supported yet?
Could you please explain to me what that means? Because for me it is not supported means it is not implemented as well… !!Thank you in advanced.Best regardsHi, Please refer to the below links to perform inference in INT8master/samples/sampleINT8NVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...1777.21 KB
Thanks!Hi,1 TensorRT 8.6 adds nvinfer1::DataType::kFP8 to the public API in preparation for the introduction of FP8 support in future TensorRT releases. However, FP8 (8-bit floating point) is not supported by TensorRT currently, and attempting to use FP8 will result in an error or undefined behavior.Please refer to the Developer Guide :: NVIDIA Deep Learning TensorRT Documentation for the same.Thank you.Powered by Discourse, best viewed with JavaScript enabled"
